Year,WeekNumber,StoreID,Product,Price,OnFlyer,Discount,Units,SalesAmt,GrossMargin,Transactions
2021,2,CA1017,Pantene,7.29,Yes,0.1,13,94.77,41.47,13
2021,45,CA1234,Pantene,4.49,Yes,45%,51,228.99,19.89,29
2021,26,CA2235,Aussie,3.49,Yes,0.3,3,10.47,2.07,2
2021,24,CA1105,AUSSIE,3.49,No,0.3,48,167.52,33.12,26
2021,42,CA1345,Pantene,5.29,Yes,0.35,28,148.12,33.32,21
2021,25,CA2179,Pantene,6.79,Yes,0.15,2,13.58,5.38,2
2021,43,CA1698,Pantene,6.49,Yes,0.2,14,90.86,33.46,12
2021,16,CA1534,Aussie,3.29,Yes,0.35,52,171.08,25.48,23
2021,20,CA1340,Aussie,4.99,No,0%,15,74.85,32.85,15
2022,12,CA1108,Pantene,3.99,yes,0.5,70,279.3,-7.7,33
2021,50,CA1337,Pantene,3.99, Yes,0.5,70,279.3,-7.7,33
2021,32,CA1048,Aussie,3.49,No,30%,51,177.99,35.19,28
2021,38,CA1444, Aussie,4.99,No,0.0,9,44.91,19.71,8
2021,5,CA1811,Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,31,CA1429,Aussie,3.49,Yes,30%,41,143.09,28.29,24
2021,9,CA2007,Pantene,4.79,Yes,0.4,21,100.59,14.49,14
2021,32,CA1259,Pantene,7.99,NO,0%,10,79.9,38.9,10
2022,2,CA1047,Pantene,5.49,No,0.3,24,131.76,33.36,19
2021,16,CA1912,Pantene,7.99,NO,0.0,5,39.95,19.45,5
2021,14,CA1469,Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,35,CA1557,Aussie,4.99,no,0.0,11,54.89,24.09,11
2021,27,CA1162,Pantene,7.99,No,0.0,13,103.87,50.57,13
2021,3,CA1834, Aussie,2.99, Yes,0.4,34,101.66,6.46,13
2021,31,CA1915,aussie,3.49,YES,0.3,19,66.31,13.11,11
2021,19,CA1658, Aussie,3.29,Yes,0.35,33,108.57,16.17,14
2021,41,CA1642,AUSSIE,3.99,Yes,20%,18,71.82,21.42,13
2021,4,CA1309,Pantene,7.49,Yes,0.05,12,89.88,40.68,12
2021,37,CA2022,Aussie,4.99,No,0.0,7,34.93,15.33,7
2021,36,CA1689,Aussie,4.29,Yes,0.15,15,64.35,22.61,12
2021,52,CA1555,Pantene,7.99,No,0.0,8,63.92,31.12,8
2021,9,CA1918,Pantene,4.79,yes,40%,21,100.59,14.49,14
2021,6,CA1168,pantene,3.99,Yes,0.5,97,387.03,-10.67,44
2021,30,CA1645,Pantene,5.49,Yes,0.3,20,109.8,27.8,16
2022,11,CA1949,Pantene,7.99,No,0.0,5,39.95,19.45,5
2022,15,CA2025,Pantene,6.79,No,0.15,7,47.53,18.83,7
2021,41,CA1984,AUSSIE,3.99,Yes,0.2,14,55.86,16.66,11
2021,30,CA1925,Pantene,5.49,Yes,0.3,10,54.9,13.9,8
2021,6,CA1348,Pantene,3.99,Yes,50.0,64,255.36,-7.04,29
2021,52,CA1707,Aussie,3.29,Yes,0.35,20,65.8,9.8,9
2021,46,CA1283,Pantene,4.49,No,0.45,39,175.11,15.21,22
2022,8,CA1460,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,27,CA1025,Pantene,7.99,No,0.0,10,79.9,38.9,9
2021,29,CA2101,aussie,3.99,No,0.2,4,15.96,4.76,3
2021,48,CA1888,Pantene,7.49,Yes,5.0,4,29.96,13.56,4
2022,5,CA1303,Pantene,7.99,No,0.0,9,71.91,35.01,9
2021,38,CA1404,Aussie,4.99,No,0.0,11,54.89,24.09,10
2021,41,CA1865,Aussie,3.99,Yes,0.2,14,55.86,16.66,11
2021,15,CA1180,AUSSIE,4.29,Yes,0.15,25,107.25,37.68,20
2021,3,CA1411,Aussie,2.99,YES,0.4,72,215.28,13.68,28
2021,17,CA1824,PANTENE,7.99,No,0.0,6,47.94,23.34,6
2021,15,CA1789,Pantene,4.79,Yes,0.4,18,86.22,12.42,12
2021,33,CA2061,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,19,CA1662,PANTENE,6.79,Yes,0.15,12,81.48,32.28,11
2021,5,CA1355,Aussie,3.99,Yes,0.2,24,95.76,28.56,18
2021,11,CA1806,Pantene,7.99,No,0.0,4,31.96,15.56,4
2022,12,CA2239,Pantene,3.99,Yes,0.5,6,23.94,-0.66,3
2021,12,CA1585,Aussie,4.99,No,0.0,8,39.92,17.52,7
2021,23,CA2011,Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,15,CA1620,Pantene,4.79,Yes,0.4,24,114.96,16.56,16
2021,6,CA1461,Pantene,3.99,Yes,50%,62,247.38,-6.82,28
2021,22,CA1817,PANTENE,3.99,YES,0.5,22,87.78,-2.42,10
2021,23,CA1630,Aussie,3.49,Yes,0.3,30,104.7,20.7,17
2021,1,CA1782,Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,47,CA2230, Aussie,2.99,Yes,0.4,8,23.92,1.52,3
2021,15,CA1264,pantene,4.79, Yes,0.4,38,182.02,26.22,27
2021,9,CA1362,Aussie,4.99,No,0.0,19,94.81,41.61,18
2021,9,CA1496,Aussie,4.99,No,0%,12,59.88,26.28,11
2021,44,CA2135,Aussie,3.99,Yes,0.2,4,15.96,4.76,3
2021,5,CA1679,Pantene,7.99,No,0.0,8,63.92,31.12,8
2022,10,CA1667,Pantene,7.99,NO,0.0,6,47.94,23.34,6
2021,8,CA1352,Pantene,7.99,No,0.0,13,103.87,50.57,12
2021,50,CA2220,Pantene,3.99,Yes,0.5,7,27.93,-0.77,3
2021,46,CA1381,Aussie,4.99,No,0.0,11,54.89,24.09,10
2021,15,CA1839,Pantene,4.79,Yes,0.4,15,71.85,10.35,10
2021,50,CA2228,Pantene,3.99,Yes,0.5,7,27.93,-0.77,3
2021,30,CA1757,pantene,5.49,Yes,0.3,9,49.41,12.51,8
2021,9,CA1602,Pantene,4.79,Yes,0.4,27,129.33,18.63,18
2021,52,CA1368,Aussie,3.29,Yes,35%,51,167.79,24.99,23
2022,1,CA1756,Pantene,5.49,Yes,0.3,13,71.37,18.07,11
2021,49,CA1714,Aussie,3.29,Yes,35%,20,65.8,9.8,9
2021,39,CA1194,PANTENE,7.99,No,0.0,12,95.88,46.68,12
2022,3,CA2119,Pantene,7.99,no,0.0,1,7.99,3.89,1
2021,24,CA2276,Pantene,4.49,Yes,0.45,2,8.98,0.78,1
2022,6,CA2159,Pantene,3.99,Yes,0.5,8,31.92,-0.88,4
2021,6,CA2155,Aussie,3.99,No,20%,3,11.97,3.57,2
2022,3,CA1203,pantene,7.99,No,0.0,9,71.91,35.01,9
2021,46,CA1486,Aussie,4.99,No,0.0,7,34.93,15.33,7
2022,10,CA1218,Pantene,7.99,No,0.0,14,111.86,54.46,14
2021,9,CA1139,Aussie,4.99,No,0.0,15,74.85,32.85,14
2021,52,CA1394,Pantene,7.99,No,0%,14,111.86,54.46,14
2021,28,CA2289,Aussie,3.99,YES,0.2,1,3.99,1.19,1
2022,2,CA1877,Pantene,5.49,No,0.3,12,65.88,16.68,10
2021,21,CA1287,Aussie,2.99,Yes,40%,87,260.13,16.53,34
2021,12,CA1331,Pantene,3.99,Yes,0.5,93,371.07,-10.23,42
2022,14,CA1312,Pantene,6.79,Yes,0.15,18,122.22,48.42,16
2021,32,CA1940,AUSSIE,3.49,No,0.3,17,59.33,11.73,9
2021,11,CA1381,pantene,7.99,NO,0.0,8,63.92,31.12,8
2022,3,CA1101,PANTENE,7.99,No,0%,11,87.89,42.79,11
2021,40,CA1817,Pantene,5.29,Yes,0.35,11,58.19,13.09,9
2021,1,CA1852,Aussie,4.99,No,0.0,5,24.95,10.95,5
2021,36,CA1479,Pantene,7.99,No,0.0,8,63.92,31.12,7
2021,35,CA2152,pantene,6.79,Yes,0.15,2,13.58,5.38,2
2021,44,CA1738,pantene,7.99,no,0.0,5,39.95,19.45,5
2021,15,CA1605,Pantene,4.79,Yes,0.4,20,95.8,13.8,14
2021,42,CA1244,Aussie,2.99,YES,0.4,73,218.27,13.87,28
2021,10,CA1609,Aussie,3.49,Yes,0.3,27,94.23,18.63,16
2021,49,CA1650,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,52,CA1431,Aussie,3.29,Yes,0.35,38,125.02,18.62,17
2021,16,CA1284,Pantene,7.99,No,0.0,10,79.9,38.9,10
2021,34,CA2256,Aussie,2.99,YES,0.4,8,23.92,1.52,3
2021,48,CA1343,Aussie,4.99,No,0.0,15,74.85,32.85,15
2021,5,CA1182,AUSSIE,3.99,Yes,20.0,37,147.63,44.03,28
2021,6,CA1983,Pantene,3.99,Yes,0.5,28,111.72,-3.08,13
2021,5,CA2209,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,51,CA1588,Aussie,4.99, No,0.0,7,34.93,15.33,7
2021,41,CA1601,Aussie,3.99,Yes,0.2,24,95.76,28.56,18
2022,13,CA1035,Pantene,7.99,No,0%,14,111.86,54.46,14
2021,34,CA1714,Pantene,3.99,Yes,0.5,23,91.77,-2.53,11
2021,23,CA1948,Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,52,CA1743,Aussie,3.29, Yes,0.35,23,75.67,11.27,10
2021,2,CA1933,Aussie,3.99,Yes,0.2,14,55.86,16.66,10
2021,15,CA1453,pantene,4.79,Yes,40.0,31,148.49,21.39,22
2021,22,CA1121,Pantene,3.99,yes,0.5,87,347.13,-9.57,41
2021,52,CA1675,Aussie,3.29,YES,0.35,41,134.89,20.09,18
2021,29,CA2114,aussie,3.99,No,20.0,2,7.98,2.38,2
2021,23,CA1121,Pantene,7.99,No,0%,14,111.86,54.46,13
2021,50,CA2165,Aussie,3.29,No,0.35,6,19.74,2.94,2
2021,21,CA1102,AUSSIE,2.99,yes,40.0,91,272.09,17.29,36
2021,38,CA1392,Aussie,4.99,No,0%,13,64.87,28.47,12
2021,40,CA1749,Pantene,5.29,YES,0.35,13,68.77,15.47,10
2021,52,CA1189,Pantene,7.99,No,0.0,10,79.9,38.9,10
2022,1,CA1200,Pantene,5.49,Yes,0.3,33,181.17,45.87,27
2021,42,CA1650,Aussie,2.99,Yes,0.4,50,149.5,9.5,19
2021,52,CA1648,Aussie,3.29,Yes,35.0,46,151.34,22.54,20
2021,47,CA1580,Aussie,2.99,Yes,0.4,45,134.55,8.55,18
2021,31,CA1070,Aussie,3.49,Yes,0.3,43,150.07,29.67,25
2021,51,CA1716,AUSSIE,4.99,No,0.0,4,19.96,8.76,4
2021,13,CA2201,AUSSIE,3.49,Yes,0.3,5,17.45,3.45,3
2021,14,CA1471,Pantene,7.99,No,0.0,10,79.9,38.9,10
2021,37,CA2278,Pantene,4.79,Yes,0.4,1,4.79,0.69,1
2021,48,CA1883,Aussie,4.99,No,0.0,4,19.96,8.76,4
2021,15,CA1194,aussie,4.29,YES,0.15,22,94.38,33.15,17
2021,15,CA1812,Pantene,4.79,yes,0.4,18,86.22,12.42,12
2021,32,CA2143,Pantene,7.99,No,0.0,2,15.98,7.78,2
2021,38,CA1496,Aussie,4.99,No,0.0,10,49.9,21.9,10
2021,5,CA1252,Pantene,7.99,No,0.0,8,63.92,31.12,8
2021,9,CA1072,Aussie,4.99,No,0.0,17,84.83,37.23,17
2021,33,CA1890,Pantene,7.99,No,0%,3,23.97,11.67,3
2021,39,CA2150,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,7,CA1234,pantene,7.99,No,0.0,10,79.9,38.9,10
2021,43,CA2256,Aussie,4.99,No,0.0,2,9.98,4.38,2
2021,49,CA1735, Aussie,3.29,Yes,0.35,22,72.38,10.78,10
2022,6,CA2085,Pantene,3.99,Yes,0.5,8,31.92,-0.88,4
2021,16,CA1513,Pantene,7.99,No,0.0,6,47.94,23.34,6
2021,36,CA1569,Aussie,4.29,Yes,15%,13,55.77,19.59,11
2021,14,CA1903,Aussie,4.99,No,0%,7,34.93,15.33,6
2021,43,CA1980,aussie,4.99,No,0.0,7,34.93,15.33,7
2021,6,CA1459,Aussie,3.99,No,0.2,18,71.82,21.42,13
2021,37,CA1555,AUSSIE,4.99,No,0.0,10,49.9,21.9,10
2021,36,CA1850,Pantene,7.99,No,0.0,6,47.94,23.34,5
2021,49,CA2042,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,47,CA1266,Aussie,2.99,YES,0.4,60,179.4,11.4,24
2022,1,CA1648,Pantene,5.49,yes,0.3,20,109.8,27.8,16
2021,42,CA1433,Aussie,2.99,Yes,0.4,44,131.56,8.36,17
2021,42,CA1459,aussie,2.99,Yes,40.0,54,161.46,10.26,21
2021,6,CA2169,Pantene,3.99,Yes,0.5,7,27.93,-0.77,3
2021,14,CA1467,pantene,7.99,no,0.0,7,55.93,27.23,7
2021,46,CA2055, Aussie,4.99,No,0%,2,9.98,4.38,2
2021,32,CA1208,Aussie,3.49,No,0.3,31,108.19,21.39,17
2021,34,CA1644, Pantene,3.99,YES,0.5,39,155.61,-4.29,18
2021,35,CA1142,Pantene,6.79,Yes,15%,16,108.64,43.04,15
2022,2,CA2124,PANTENE,5.49,No,0.3,3,16.47,4.17,3
2021,3,CA1302,Pantene,5.49,Yes,0.3,22,120.78,30.58,18
2021,8,CA1176,Aussie,2.99,Yes,0.4,93,278.07,17.67,36
2021,25,CA2120,Aussie,4.99,No,0%,2,9.98,4.38,2
2021,5,CA1010,Pantene,7.99,no,0.0,11,87.89,42.79,11
2021,48,CA1069,aussie,4.99,No,0.0,17,84.83,37.23,16
2021,21,CA1661,Pantene,7.99,No,0%,8,63.92,31.12,8
2021,19,CA1085,Aussie,3.29,yes,0.35,67,220.43,32.83,29
2021,37,CA2220,Aussie,4.99,No,0.0,1,4.99,2.19,1
2021,34,CA1786,Pantene,3.99,Yes,0.5,22,87.78,-2.42,10
2021,18,CA1739,Pantene,5.49,Yes,0.3,15,82.35,20.85,12
2021,7,CA1337,PANTENE,7.99,No,0.0,11,87.89,42.79,11
2021,50,CA1162,Pantene,3.99,Yes,0.5,84,335.16,-9.24,39
2021,8,CA1116,Aussie,2.99,Yes,0.4,86,257.14,16.34,33
2022,4,CA1203,PANTENE,4.79,Yes,0.4,35,167.65,24.15,24
2021,35,CA1955,aussie,4.99,No,0.0,4,19.96,8.76,4
2021,20,CA1861,PANTENE,6.49,YES,0.2,6,38.94,14.34,6
2022,14,CA1224,PANTENE,6.79,Yes,15%,15,101.85,40.35,14
2021,19,CA1298, Pantene,6.79,YES,0.15,20,135.8,53.8,18
2022,14,CA1675,Pantene,6.79,YES,0.15,11,74.69,29.59,11
2021,42,CA1661,Pantene,5.29,Yes,35.0,25,132.25,29.75,19
2021,41,CA1410,Aussie,3.99,YES,0.2,37,147.63,44.03,28
2021,7,CA1407,aussie,4.99,No,0.0,11,54.89,24.09,11
2021,43,CA1518,Pantene,6.49,Yes,0.2,12,77.88,28.68,10
2021,37,CA1829,Pantene,4.79,Yes,0.4,16,76.64,11.04,11
2021,42,CA2052,Aussie,2.99,Yes,0.4,9,26.91,1.71,4
2021,27,CA2199,Aussie,4.99,No,0.0,2,9.98,4.38,2
2021,3,CA1934,Pantene,5.49,Yes,30%,13,71.37,18.07,11
2021,47,CA1763,Aussie,2.99,yes,0.4,27,80.73,5.13,11
2021,25,CA1313,Aussie,4.99,No,0.0,14,69.86,30.66,14
2022,14,CA1900,Pantene,6.79,Yes,15%,5,33.95,13.45,5
2021,33,CA2224,Aussie,4.99,No,0.0,1,4.99,2.19,1
2021,24,CA2072,Pantene,4.49,Yes,0.45,8,35.92,3.12,4
2021,52,CA2159,Aussie,3.29,Yes,35%,7,23.03,3.43,3
2021,27,CA1833,PANTENE,7.99,No,0.0,4,31.96,15.56,4
2022,9,CA2238,Pantene,4.79,Yes,0.4,3,14.37,2.07,2
2021,17,CA2192,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,27,CA1569,Pantene,7.99,No,0.0,8,63.92,31.12,7
2021,48,CA2175,Aussie,4.99,No,0.0,1,4.99,2.19,1
2021,22,CA1579,Pantene,3.99,Yes,0.5,39,155.61,-4.29,18
2022,15,CA1310,Pantene,6.79,No,0.15,11,74.69,29.59,10
2021,37,CA1775,Aussie,4.99, No,0.0,5,24.95,10.95,5
2021,11,CA1595, Aussie,3.49,No,0.3,36,125.64,24.84,19
2022,8,CA1777,Pantene,7.99,No,0%,5,39.95,19.45,5
2021,41,CA1269,Aussie,3.99,YES,0.2,38,151.62,45.22,29
2021,23,CA1747,Pantene,7.99,NO,0.0,4,31.96,15.56,4
2021,5,CA1374,Pantene,7.99,No,0.0,10,79.9,38.9,10
2021,46,CA1230,PANTENE,4.49,No,0.45,40,179.6,15.6,22
2021,44,CA1410,aussie,3.99,Yes,0.2,37,147.63,44.03,28
2021,11,CA1669,Pantene,7.99, No,0.0,7,55.93,27.23,7
2021,49,CA2157,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,33,CA2182, Pantene,7.99,No,0.0,1,7.99,3.89,1
2022,10,CA1189,Pantene,7.99,no,0.0,10,79.9,38.9,10
2021,44,CA1526,Pantene,7.99,NO,0.0,9,71.91,35.01,9
2021,41,CA1010,Aussie,3.99,Yes,0.2,29,115.71,34.51,22
2022,2,CA2130,Pantene,5.49,No,0.3,3,16.47,4.17,2
2021,20,CA1270,Aussie,4.99,No,0.0,13,64.87,28.47,13
2021,19,CA1644,Aussie,3.29,Yes,0.35,35,115.15,17.15,15
2021,47,CA1517,Aussie,2.99,Yes,0.4,43,128.57,8.17,17
2021,13,CA1703,Pantene,6.79,Yes,0.15,9,61.11,24.21,8
2021,52,CA1458,pantene,7.99,No,0%,6,47.94,23.34,6
2021,19,CA1265,Aussie,3.29,Yes,0.35,60,197.4,29.4,26
2021,44,CA2157,Aussie,3.99,Yes,0.2,4,15.96,4.76,3
2021,29,CA1941,PANTENE,6.49,Yes,20%,9,58.41,21.51,8
2021,6,CA1281,PANTENE,3.99,Yes,50%,63,251.37,-6.93,29
2021,8,CA1614,Aussie,2.99,Yes,0.4,51,152.49,9.69,20
2021,27,CA1006,AUSSIE,4.99,no,0.0,11,54.89,24.09,11
2021,39,CA1285,Pantene,7.99,No,0.0,12,95.88,46.68,12
2021,48,CA2078,Aussie,4.99,No,0.0,2,9.98,4.38,2
2022,3,CA1039,Pantene,7.99,No,0.0,10,79.9,38.9,10
2022,2,CA1303,Pantene,5.49, No,0.3,20,109.8,27.8,16
2021,22,CA1959,Pantene,3.99, Yes,0.5,26,103.74,-2.86,12
2021,51,CA1443,aussie,4.99,No,0.0,7,34.93,15.33,7
2021,27,CA1630,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,15,CA1525,Aussie,4.29,yes,0.15,13,55.77,19.59,11
2021,51,CA1479,Pantene,5.49,YES,0.3,18,98.82,25.02,15
2021,6,CA1083,Aussie,3.99,NO,0.2,29,115.71,34.51,21
2022,11,CA1765,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,27,CA1541,Aussie,4.99,No,0%,12,59.88,26.28,11
2021,2,CA1757,Pantene,7.29,Yes,10%,5,36.45,15.95,4
2021,52,CA1339,Aussie,3.29,Yes,0.35,61,200.69,29.89,27
2022,6,CA1533,Pantene,3.99,Yes,0.5,62,247.38,-6.82,28
2021,19,CA1719,Pantene,6.79,Yes,15%,7,47.53,18.83,7
2021,23,CA1958,Aussie,3.49,YES,30.0,18,62.82,12.42,10
2021,22,CA1490,Aussie,4.99,No,0%,12,59.88,26.28,12
2021,15,CA1444,Pantene,4.79,Yes,40%,29,138.91,20.01,20
2021,18,CA1015,Aussie,3.99,Yes,0.2,34,135.66,40.46,25
2021,8,CA1665,Pantene,7.99,No,0.0,8,63.92,31.12,8
2021,12,CA1651,Aussie,4.99,NO,0.0,9,44.91,19.71,9
2022,13,CA1740,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,10,CA1595,Pantene,7.99,No,0.0,9,71.91,35.01,9
2021,5,CA1015,Pantene,7.99,No,0.0,12,95.88,46.68,12
2021,12,CA1250,aussie,4.99,No,0%,12,59.88,26.28,11
2021,25,CA1776,Aussie,4.99, No,0.0,6,29.94,13.14,6
2021,48,CA1370,Aussie,4.99,No,0.0,13,64.87,28.47,13
2021,3,CA2211,Aussie,2.99,Yes,0.4,8,23.92,1.52,3
2021,32,CA1730,Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,16,CA1711,pantene,7.99,No,0.0,6,47.94,23.34,6
2021,47,CA1235,Aussie,2.99,Yes,0.4,89,266.11,16.91,35
2021,24,CA1473, Aussie,3.49,No,0.3,30,104.7,20.7,16
2021,22,CA1025,Pantene,3.99,Yes,50%,62,247.38,-6.82,29
2021,44,CA1957, Aussie,3.99,Yes,0.2,14,55.86,16.66,10
2021,15,CA2164,pantene,4.79,YES,0.4,5,23.95,3.45,4
2021,18,CA2253,Aussie,3.99,Yes,0.2,2,7.98,2.38,2
2021,25,CA1689,Aussie,4.99,no,0.0,11,54.89,24.09,11
2022,1,CA2188,pantene,5.49,YES,0.3,2,10.98,2.78,2
2022,9,CA1119,Pantene,4.79,Yes,0.4,37,177.23,25.53,26
2022,11,CA1794,Pantene,7.99,NO,0.0,5,39.95,19.45,5
2021,38,CA1934,Aussie,4.99,No,0.0,6,29.94,13.14,6
2022,2,CA1260,Pantene,5.49,No,0.3,26,142.74,36.14,21
2021,29,CA2047,Aussie,3.99,no,0.2,4,15.96,4.76,3
2021,51,CA2082,Aussie,4.99,No,0%,2,9.98,4.38,2
2021,18,CA1030,Pantene,5.49,Yes,0.3,26,142.74,36.14,21
2021,31,CA1432,Pantene,5.49,No,0.3,18,98.82,25.02,15
2021,5,CA1572,Aussie,3.99,Yes,20%,22,87.78,26.18,16
2021,44,CA1167,Pantene,7.99, No,0.0,11,87.89,42.79,11
2021,33,CA1411, Pantene,7.99,No,0.0,11,87.89,42.79,10
2021,2,CA2236,Aussie,3.99,Yes,0.2,2,7.98,2.38,2
2021,13,CA1501,Aussie,3.49,Yes,0.3,29,101.21,20.01,17
2021,45,CA1200,Pantene,4.49,Yes,0.45,68,305.32,26.52,38
2021,8,CA1565,Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,15,CA1885, Aussie,4.29,YES,0.15,8,34.32,12.06,6
2021,40,CA2210,Aussie,4.99,No,0.0,1,4.99,2.19,1
2021,24,CA1350,Pantene,4.49,YES,45.0,54,242.46,21.06,31
2022,13,CA1065,Pantene,7.99,No,0.0,13,103.87,50.57,12
2022,14,CA1841,Pantene,6.79,Yes,0.15,6,40.74,16.14,6
2021,50,CA1457, Aussie,3.29,No,0.35,37,121.73,18.13,16
2021,7,CA2232,Pantene,7.99,NO,0.0,1,7.99,3.89,1
2021,7,CA2044,pantene,7.99,No,0.0,1,7.99,3.89,1
2022,1,CA1405,Pantene,5.49,Yes,30.0,32,175.68,44.48,26
2022,1,CA1753,Pantene,5.49,Yes,0.3,10,54.9,13.9,8
2021,22,CA1237,Pantene,3.99,Yes,0.5,80,319.2,-8.8,37
2021,3,CA2217,Pantene,5.49,Yes,0.3,3,16.47,4.17,2
2021,19,CA1007,Aussie,3.29,Yes,0.35,72,236.88,35.28,31
2021,46,CA1259,Pantene,4.49,no,0.45,43,193.07,16.77,24
2021,17,CA1138,Pantene,7.99,NO,0.0,9,71.91,35.01,9
2021,35,CA2161,Pantene,6.79,Yes,0.15,2,13.58,5.38,2
2021,44,CA1751,Pantene,7.99,No,0%,4,31.96,15.56,4
2021,27,CA1133,Aussie,4.99,No,0.0,12,59.88,26.28,12
2021,51,CA1078,PANTENE,5.49,Yes,0.3,29,159.21,40.31,23
2021,46,CA1619,Aussie,4.99,No,0.0,10,49.9,21.9,10
2022,15,CA2037,Pantene,6.79,No,0.15,5,33.95,13.45,5
2021,7,CA1579,Aussie,4.99,No,0.0,8,39.92,17.52,8
2021,19,CA1401,pantene,6.79,YES,0.15,18,122.22,48.42,16
2021,35,CA1064,Pantene,6.79, Yes,0.15,21,142.59,56.49,19
2021,46,CA1460,Pantene,4.49,No,0.45,31,139.19,12.09,18
2021,18,CA1731,Aussie,3.99,Yes,0.2,14,55.86,16.66,10
2021,47,CA1862,Aussie,2.99,yes,0.4,33,98.67,6.27,13
2022,13,CA1689,Pantene,7.99,no,0.0,9,71.91,35.01,8
2021,44,CA1553,Pantene,7.99,No,0.0,6,47.94,23.34,6
2021,11,CA1066,AUSSIE,3.49,No,0.3,31,108.19,21.39,17
2022,11,CA1443,Pantene,7.99,No,0.0,6,47.94,23.34,5
2021,13,CA1671,Pantene,6.79,Yes,15%,12,81.48,32.28,11
2021,32,CA1060,Aussie,3.49,No,0.3,53,184.97,36.57,29
2021,12,CA1668,Aussie,4.99,No,0%,8,39.92,17.52,8
2021,35,CA1473,Pantene,6.79,Yes,15.0,12,81.48,32.28,11
2021,30,CA1577,Pantene,5.49,yes,0.3,19,104.31,26.41,15
2022,8,CA1793,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,27,CA1916,Aussie,4.99,No,0.0,7,34.93,15.33,7
2021,31,CA1215,AUSSIE,3.49,Yes,0.3,52,181.48,35.88,30
2021,25,CA1168,Pantene,6.79,YES,0.15,22,149.38,59.18,21
2022,9,CA2048,Pantene,4.79,Yes,40%,7,33.53,4.83,5
2022,14,CA1935,PANTENE,6.79,yes,0.15,7,47.53,18.83,6
2021,11,CA1450,Aussie,3.49,NO,0.3,27,94.23,18.63,15
2021,51,CA1996,Pantene,5.49,Yes,0.3,13,71.37,18.07,11
2021,7,CA1070,Aussie,4.99,NO,0.0,13,64.87,28.47,12
2022,9,CA1225,Pantene,4.79,Yes,0.4,33,158.07,22.77,23
2021,47,CA1582,AUSSIE,2.99,Yes,0.4,49,146.51,9.31,19
2021,38,CA1314,Aussie,4.99,No,0.0,11,54.89,24.09,11
2021,6,CA1835,Aussie,3.99,No,0.2,12,47.88,14.28,9
2021,16,CA1479,Aussie,3.29,Yes,0.35,41,134.89,20.09,18
2021,44,CA1439,Pantene,7.99,No,0%,6,47.94,23.34,6
2021,31,CA1359,Pantene,5.49,No,30%,21,115.29,29.19,17
2022,3,CA2036,Pantene,7.99,No,0.0,5,39.95,19.45,4
2021,21,CA2268,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,3,CA2236,Aussie,2.99,Yes,0.4,5,14.95,0.95,2
2021,31,CA1968,Aussie,3.49,Yes,0.3,15,52.35,10.35,9
2021,36,CA2085,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,49,CA1625, Aussie,3.29,Yes,35%,44,144.76,21.56,20
2021,8,CA1785,Aussie,2.99,Yes,40.0,24,71.76,4.56,10
2021,8,CA1572,Pantene,7.99,No,0.0,8,63.92,31.12,8
2022,3,CA1436,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,22,CA1305,Aussie,4.99,No,0%,18,89.82,39.42,17
2021,31,CA1716,Pantene,5.49,No,30.0,7,38.43,9.73,6
2021,18,CA1688,Aussie,3.99,Yes,0.2,15,59.85,17.85,11
2021,47,CA1924,Pantene,6.79,YES,0.15,5,33.95,13.45,5
2021,14,CA1551,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,40,CA2262,aussie,4.99,No,0.0,1,4.99,2.19,1
2021,28,CA1478,Pantene,3.99,Yes,50.0,55,219.45,-6.05,26
2021,37,CA1836,Pantene,4.79,Yes,0.4,22,105.38,15.18,15
2021,6,CA1548,Pantene,3.99,yes,50.0,50,199.5,-5.5,23
2021,1,CA1513,Aussie,4.99,No,0.0,8,39.92,17.52,8
2021,30,CA1296, Aussie,4.99,No,0.0,17,84.83,37.23,17
2021,41,CA1992,Aussie,3.99,Yes,20.0,9,35.91,10.71,6
2021,10,CA1418,Aussie,3.49,Yes,0.3,53,184.97,36.57,31
2021,33,CA2074,aussie,4.99,NO,0.0,2,9.98,4.38,2
