BAN,CREATE_MONTH,START_MONTH,CREATE_WEEK,START_WEEK,ACCOUNT_DESC,LINES REQUESTED,AGE_GROUP,HCDP_IND,HCDM_IND,HCDS_IND,ADR_PROVINCE,CHANNEL_TYPE
9818239189684,2009-11,2009-11,2009-11-07,2009-11-07,Business - Personal,5,41-50,,,,ON,corporate stores
9818360180595,2009-12,,2009-12-05,,Business - Personal,5,18-30,,HCDM,,QC,  Corporate Stores 
9817022172094,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,2,18-30,,,,QC,Corporate Stores
9817177177254,2009-04,2009-04,2009-04-04,04/04/2009,Business - Personal,3,50+,,,,QC,DEALERS
9817325175647,2009-05,2009-05,2009-05-09,2009-05-09,Business - Personal,3,18-30,,,,AB,Corporate Stores
9819937197384,2010-10,2010-10,02/10/2010,2010-10-02,Business - Personal,2,31-40,,,,  QC ,Corporate Stores
9817169179556,2009-04,2009-04,2009-04-04,2009-04-04,Business - Personal,3,31-40,,,,ON,Dealers
9819768198683,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,6,18-30,,,,ON,Corporate Stores
9817323173359,2009-05,2009-05,09/05/2009,2009/05/09,Business - Personal,3,31-40,,,,BC,Dealers
9819950190814,2010-10,2010-10,2010-10-09,09/10/2010,Business - Personal,6,41-50,,,,BC,corporate stores
9819277197165,2010-06,2010-06,2010-06-05,05/06/2010,Business - Personal,8,41-50,HCDP,,HCDS,ON,Corporate Stores
9818101181326,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,4,50+,,,,BC,Dealers
9817175175383,2009-04,2009-04,2009-04-04,2009/04/04,Business - Personal,3,41-50,,,,ON,Dealers
9819769199390,2010-09,2010-09,04/09/2010,2010-09-04,Business - Personal,6,50+,,,,ON,Dealers
9818245185483,2009-11,2009-11,07/11/2009,2009-11-07,Business - Personal,5,50+,,,,ON,Dealers
9819274194168,2010-06,,2010-06-05,,Business - Personal,8,18-30,,,,BC,corporate stores
9816772162696,2009-01,2009-01,2009-01-03,2009/01/03,Business - Personal,1,31-40,,,,BC,Corporate Stores
9817759179134,2009-08,2009-08,2009-08-01,2009-08-01,Business - Personal,4,41-50,,,,QC,Corporate Stores
9818845185244,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,31-40,,,,QC,CORPORATE STORES
9816902162200,2009-02,2009-02,2009/02/07,2009-02-07,Business - Personal,2,31-40,HCDP,,HCDS,ON,  Dealers 
9818577187920,2010-01,2010-01,2010/01/09,2010-01-09,Business - Personal,2,  50+ ,,,,QC,Corporate Stores
9818825185565,2010-03,,2010-03-06,,Business - Personal,7,18-30,HCDP,,HCDS,ON,  Dealers 
9817620170690,2009-07,,2009-07-04,,Business - Personal,3,18-30,,,,QC,Corporate Stores
9818567187704,2010-01,2010-01,2010-01-02,2010-01-02,Business - Personal,5,50+,,,,ON,Corporate Stores
9817772172663,2009-08,2009-08,08/08/2009,2009-08-08,Business - Personal,4,50+,,,,  BC ,Dealers
9816905165948,2009-02,2009-02,07/02/2009,2009-02-07,Business - Personal,2,41-50,,,,ON,Dealers
9819260190772,2010-06,2010-06,2010-06-05,2010-06-05,Business - Personal,8,18-30,,,,QC,CORPORATE STORES
9816782162936,2009-01,2009-01,10/01/2009,2009-01-10,Business - Personal,1,41-50,,,,BC,Dealers
9819588198607,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,1,41-50,,,,QC,Corporate Stores
9818235185857,2009-11,,2009/11/07,,Business - Personal,5,41-50,,,,ON,Dealers
9819126196270,2010-05,,08/05/2010,,Business - Personal,8,50+,,,,ON,Corporate Stores
9821141211745,2010-11,2010-11,2010-11-06,2010-11-06,Business - Personal,6,41-50,,,,BC,dealers
9818582182179,2010-01,,2010-01-09,,Business - Personal,2,18-30,,,,QC,DEALERS
9821278218381,2010-12,2010-12,2010-12-04,2010/12/04,Business - Personal,1,18-30,,,,qc,Corporate Stores
9818103183796,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,4,41-50,HCDP,,HCDS,ON,Dealers
9818368188935,2009-12,,2009-12-05,,Business - Personal,5,50+,HCDP,,HCDS,ON,Corporate Stores
9818112182914,2009-10,2009-10,2009/10/10,2009-10-10,Business - Personal,5,50+,,,,BC,Dealers
9816912162605,2009-02,,2009-02-07,,Business - Personal,2,18-30,HCDP,,HCDS,ON,Dealers
9817771171396,2009-08,2009-08,2009-08-08,2009-08-08,Business - Personal,4,50+,,,,on,Corporate Stores
9819590190298,2010-08,,2010-08-07,,Business - Personal,2,18-30,,,,QC,Corporate Stores
9819258198463,2010-06,2010-06,2010-06-05,05/06/2010,Business - Personal,8,18-30,,,,ON,Dealers
9819951191408,2010-10,2010-10,2010-10-09,2010-10-09,Business - Personal,4,18-30,HCDP,,HCDS,ON,Dealers
9818104184432,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,4,31-40,,,,ab,Dealers
9816900160107,2009-02,,2009-02-07,,Business - Personal,1,41-50,,HCDM,,ON,DEALERS
9819583193517,2010-08,2010-08,2010-08-07,07/08/2010,Business - Personal,2,50+,HCDP,HCDM,,ON,Dealers
9819754194945,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,6,50+,,,,ON,Dealers
9817928178259,2009-09,,2009-09-05,05/09/2009,Business - Personal,4,31-40,,,,ON,Corporate Stores
9818359189805,2009-12,,2009-12-05,,Business - Personal,5,50+,,,,ON,Corporate Stores
9819263193547,2010-06,2010-06,2010-06-05,05/06/2010,Business - Personal,8,50+,HCDP,HCDM,HCDS,ON,  Corporate Stores 
9819773193050,2010-09,,2010-09-04,,Business - Personal,6,18-30,,HCDM,,ON,Dealers
9817175175909,2009-04,,2009/04/04,,Business - Personal,3,18-30,,,,ON,Dealers
9818384184072,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,41-50,,,,BC,Corporate Stores
9821279219248,2010-12,2010-12,2010-12-04,2010-12-04,Business - Personal,1,41-50,HCDP,HCDM,,QC,CORPORATE STORES
9821278218358,2010-12,2010-12,04/12/2010,2010/12/04,Business - Personal,2,50+,,,,AB,Dealers
9819936196891,2010-10,2010-10,2010-10-02,2010-10-02,Business - Personal,,50+,,,,ON,Dealers
9821266216371,2010-12,,2010-12-04,,Business - Personal,4,18-30,,,,ON,Corporate Stores
9817175175189,2009-04,2009-04,04/04/2009,2009-04-04,Business - Personal,3,18-30,,,,AB,Corporate Stores
9819933193825,2010-10,2010-10,02/10/2010,2010-10-02,Business - Personal,6,50+,,,,  QC ,Dealers
9816769169833,2009-01,2009-01,2009-01-03,2009-01-03,Business - Personal,1,18-30,,,,ON,Corporate Stores
9816777167558,2009-01,,2009-01-10,,Business - Personal,1,18-30,HCDP,,HCDS,AB,dealers
9819129199104,2010-05,2010-05,2010/05/08,2010-05-08,Business - Personal,8,18-30,,,,ON,Corporate Stores
9819425195894,2010-07,2010-07,2010-07-10,10/07/2010,Business - Personal,1,31-40,,,,ON,Dealers
9818109189398,2009-10,,2009-10-03,,Business - Personal,5,18-30,,,,AB,Corporate Stores
9819778198412,2010-09,2010-09,04/09/2010,2010-09-04,Business - Personal,6,41-50,,,,qc,CORPORATE STORES
9819784194810,2010-09,2010-09,11/09/2010,2010-09-11,Business - Personal,3,41-50,,,,ON,Dealers
9817179179552,2009-04,,2009-04-11,,Business - Personal,3,31-40,,,,ON,Dealers
9819268198734,2010-06,2010-06,2010-06-05,05/06/2010,Business - Personal,8,  31-40 ,,,,BC,Dealers
9819420190553,2010-07,2010-07,03/07/2010,2010-07-03,Business - Personal,1,18-30,,,,ON,  Dealers 
9818381181317,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,2,50+,,,,QC,Corporate Stores
9816901161942,2009-02,2009-02,2009-02-07,2009-02-07,Business - Personal,2,50+,,,,AB,dealers
9818094184079,2009-10,,2009-10-03,,Business - Personal,4,18-30,,,,QC,Dealers
9817938178779,2009-09,,2009-09-05,,Business - Personal,4,  18-30 ,,,,AB,Corporate Stores
9818362182106,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,41-50,,,,ON,Corporate Stores
9819417197091,2010-07,2010-07,2010-07-03,2010-07-03,Business - Personal,1,41-50,,,,ON,Corporate Stores
9821274214163,2010-12,2010-12,2010/12/04,2010-12-04,Business - Personal,1,18-30,,,,QC,CORPORATE STORES
9817474174037,2009-06,2009-06,2009/06/06,2009/06/06,Business - Personal,3,18-30,,,,QC,Corporate Stores
9818584184247,2010-01,2010-01,2010-01-09,09/01/2010,Business - Personal,2,41-50,,,,QC,  Dealers 
9819778198720,2010-09,2010-09,2010/09/04,2010-09-04,Business - Personal,6,50+,,,,QC,corporate stores
9818721181961,2010-02,2010-02,2010-02-06,2010-02-06,Business - Personal,6,41-50,,,,ON,Corporate Stores
9818240180791,2009-11,2009-11,2009-11-07,2009-11-07,Business - Personal,5,31-40,,,,QC,Corporate Stores
9817763173402,2009-08,,2009-08-08,,Business - Personal,4,18-30,,,,AB,Dealers
9819117197562,2010-05,2010-05,08/05/2010,2010-05-08,Business - Personal,8,18-30,,,,  ON ,Corporate Stores
9819255195789,2010-06,2010-06,2010-06-05,2010-06-05,Business - Personal,8,50+,,,,ON,corporate stores
9818821181775,2010-03,,2010-03-06,,Business - Personal,6,18-30,,,,QC,corporate stores
9817015175336,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,2,31-40,,,,AB,Dealers
9821276216276,2010-12,2010-12,2010-12-04,2010-12-04,Business - Personal,4,31-40,,,,ON,Dealers
9818583183504,2010-01,,2010-01-09,,Business - Personal,5,18-30,,,,ON,Corporate Stores
9819750190739,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,2,18-30,,,,ON,Dealers
9817472172129,2009-06,,06/06/2009,,Business - Personal,3,31-40,,,,ab,Corporate Stores
9817772172659,2009-08,2009-08,2009-08-08,08/08/2009,Business - Personal,4,31-40,,,,BC,Dealers
9819574194595,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,1,41-50,,,,BC,Corporate Stores
9819934194918,2010-10,2010-10,2010/10/02,2010-10-02,Business - Personal,6,50+,,,,  QC ,Corporate Stores
9818362182491,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,18-30,,,,QC,CORPORATE STORES
9818573183412,2010-01,2010-01,2010-01-09,2010/01/09,Business - Personal,5,50+,,,,ON,Corporate Stores
9819955195597,2010-10,2010-10,2010-10-09,09/10/2010,Business - Personal,6,50+,,,,  BC ,Corporate Stores
9816770160975,2009-01,2009-01,2009-01-03,2009-01-03,Business - Personal,7,50+,,,,AB,CORPORATE STORES
9819259199413,2010-06,2010-06,2010-06-05,2010-06-05,Business - Personal,8,31-40,,,,BC,corporate stores
9818580180952,2010-01,2010-01,2010-01-09,2010-01-09,Business - Personal,5,18-30,,,,ON,Corporate Stores
9819937197623,2010-10,2010-10,02/10/2010,2010-10-02,Business - Personal,3,41-50,,,,  ON ,Dealers
9817762172299,2009-08,,2009-08-08,,Business - Personal,4,31-40,,,,QC,Corporate Stores
9819933193935,2010-10,2010-10,2010-10-02,2010/10/02,Business - Personal,3,50+,,,,ON,Corporate Stores
9817157177171,2009-04,2009-04,2009-04-04,2009-04-04,Business - Personal,3,50+,,,,ON,corporate stores
9818985185471,2010-04,2010-04,2010-04-10,2010-04-10,Business - Personal,8,18-30,,,,ON,Corporate Stores
9818834184845,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,18-30,HCDP,,HCDS,AB,Corporate Stores
9821283213498,2010-12,,2010-12-11,,Business - Personal,2,18-30,,,,  QC ,CORPORATE STORES
9816766166645,2009-01,,2009-01-03,,Business - Personal,1,50+,,,,ON,corporate stores
9819414194104,2010-07,,2010-07-03,,Business - Personal,,18-30,,,,ON,Corporate Stores
9817629179449,2009-07,2009-07,2009-07-11,2009-07-11,Business - Personal,4,50+,,,,ON,Dealers
9819272192906,2010-06,2010-06,05/06/2010,2010-06-05,Business - Personal,8,41-50,,,,ON,Corporate Stores
9818241181541,2009-11,,2009-11-07,,Business - Personal,5,18-30,,,,ON,Corporate Stores
9817310170648,2009-05,2009-05,2009-05-02,2009-05-02,Business - Personal,3,18-30,,,,ON,Corporate Stores
9818843183058,2010-03,,2010-03-06,,Business - Personal,7,18-30,HCDP,,HCDS,ON,Dealers
9816912162502,2009-02,,2009-02-07,,Business - Personal,2,18-30,HCDP,,HCDS,AB,Corporate Stores
9817312172066,2009-05,2009-05,2009-05-02,2009-05-02,Business - Personal,3,31-40,,,,BC,Dealers
9818705185499,2010-02,2010-02,2010-02-06,2010-02-06,Business - Personal,6,18-30,,,,QC,Corporate Stores
9819430190316,2010-07,,2010-07-10,,Business - Personal,1,31-40,,,,ON,Corporate Stores
9817021171389,2009-03,2009-03,2009-03-07,07/03/2009,Business - Personal,2,50+,,,,BC,Dealers
9819947197106,2010-10,2010-10,2010-10-09,2010-10-09,Business - Personal,4,18-30,,,,ON,Corporate Stores
9817327177995,2009-05,,2009-05-09,,Business - Personal,3,  31-40 ,,,,ON,Dealers
9818829189666,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,18-30,,,,BC,Corporate Stores
9819954194464,2010-10,2010-10,2010-10-09,2010-10-09,Business - Personal,6,50+,,,,BC,Dealers
9818580180469,2010-01,2010-01,2010-01-09,2010-01-09,Business - Personal,5,31-40,,,,ON,  Corporate Stores 
9817625175108,2009-07,2009-07,2009-07-04,2009-07-04,Business - Personal,3,41-50,,,,QC,Corporate Stores
9819784194721,2010-09,2010-09,2010-09-11,2010-09-11,Business - Personal,3,50+,HCDP,,HCDS,ON,Dealers
9818577187354,2010-01,2010-01,2010-01-09,2010-01-09,Business - Personal,2,31-40,,,,QC,Corporate Stores
9817473173531,2009-06,2009-06,06/06/2009,2009-06-06,Business - Personal,3,18-30,,,,QC,Dealers
9821284214622,2010-12,2010-12,2010-12-11,2010-12-11,Business - Personal,4,18-30,,,,ON,Dealers
9817312172811,2009-05,2009-05,2009-05-02,2009-05-02,Business - Personal,3,50+,,,,ON,Dealers
9819261191911,2010-06,,2010-06-05,,Business - Personal,8,18-30,,,,QC,Corporate Stores
9818117187797,2009-10,2009-10,2009-10-10,2009-10-10,Business - Personal,5,50+,,,,AB,Corporate Stores
9818242182419,2009-11,2009-11,2009-11-07,2009-11-07,Business - Personal,5,18-30,,,,AB,Dealers
9819772192754,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,6,31-40,,,,ON,Dealers
9818107187240,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,4,18-30,,,,QC,Corporate Stores
9817930170663,2009-09,,2009/09/05,2009-09-05,Business - Personal,4,  18-30 ,,,,ON,Dealers
9817178178196,2009-04,2009-04,2009-04-04,2009-04-04,Business - Personal,3,41-50,,,,ON,corporate stores
9819765195956,2010-09,2010-09,2010/09/04,2010/09/04,Business - Personal,1,41-50,,,,bc,Dealers
9819775195391,2010-09,2010-09,2010/09/04,2010-09-04,Business - Personal,2,18-30,,,,QC,Corporate Stores
9819422192367,2010-07,2010-07,2010-07-03,2010-07-03,Business - Personal,1,41-50,,,,QC,Corporate Stores
9817616176995,2009-07,2009-07,04/07/2009,2009/07/04,Business - Personal,3,41-50,,,,ON,CORPORATE STORES
9818842182998,2010-03,2010-03,2010-03-06,2010/03/06,Business - Personal,7,50+,,,,ON,Dealers
9819124194765,2010-05,2010-05,2010-05-08,2010-05-08,Business - Personal,8,18-30,,,,ON,Corporate Stores
9819425195658,2010-07,2010-07,2010-07-10,2010-07-10,Business - Personal,1,18-30,,,,QC,Dealers
9818976186611,2010-04,2010-04,2010/04/03,2010-04-03,Business - Personal,7,31-40,,,,AB,dealers
9819572192454,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,2,18-30,,,,ON,Corporate Stores
9819269199603,2010-06,2010-06,2010-06-05,2010-06-05,Business - Personal,8,31-40,,,,QC,corporate stores
9819948198028,2010-10,,2010-10-09,,Business - Personal,4,18-30,,,,  ON ,Corporate Stores
9817015175975,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,2,50+,,,,ON,Dealers
9819270190768,2010-06,,2010-06-05,,Business - Personal,8,31-40,,,,QC,Corporate Stores
9818363183002,2009-12,,2009-12-05,,Business - Personal,5,18-30,,,,ON,Corporate Stores
9818368188734,2009-12,,2009/12/05,,Business - Personal,5,41-50,HCDP,,HCDS,QC,Corporate Stores
9819263193282,2010-06,2010-06,2010/06/05,2010-06-05,Business - Personal,8,41-50,,,,ON,Corporate Stores
9817177177923,2009-04,,2009-04-04,,Business - Personal,3,31-40,,,,ON,Dealers
9821140210204,2010-11,2010-11,2010-11-06,2010-11-06,Business - Personal,2,50+,,,,  QC ,CORPORATE STORES
9817328178601,2009-05,,09/05/2009,,Business - Personal,3,18-30,HCDP,HCDM,,BC,Corporate Stores
9818234184039,2009-11,2009-11,2009-11-07,2009-11-07,Business - Personal,5,41-50,,,,  AB ,Dealers
9817315175364,2009-05,2009-05,2009-05-02,2009-05-02,Business - Personal,3,18-30,,,,QC,  Corporate Stores 
9818384184932,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,31-40,,,,AB,Dealers
9817014174924,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,2,18-30,,,,AB,DEALERS
9821274214872,2010-12,,2010/12/04,,Business - Personal,6,18-30,HCDP,,HCDS,AB,Corporate Stores
9819763193482,2010-09,,2010-09-04,,Business - Personal,2,18-30,,,,QC,Corporate Stores
9817610170984,2009-07,2009-07,04/07/2009,2009-07-04,Business - Personal,3,18-30,,,,QC,Corporate Stores
9819762192655,2010-09,,2010-09-04,,Business - Personal,2,18-30,HCDP,,HCDS,QC,Corporate Stores
9821275215108,2010-12,2010-12,2010/12/04,2010-12-04,Business - Personal,4,41-50,,,,ON,Dealers
9818368188550,2009-12,,2009-12-05,,Business - Personal,5,50+,,,,BC,Dealers
9817460170654,2009-06,,2009-06-06,,Business - Personal,3,18-30,,,,AB,Dealers
9818569189035,2010-01,2010-01,2010-01-02,2010-01-02,Business - Personal,5,41-50,,,,ON,Corporate Stores
9819573193446,2010-08,2010-08,2010-08-07,2010/08/07,Business - Personal,2,41-50,,,,ON,Corporate Stores
9818236186349,2009-11,,2009/11/07,,Business - Personal,5,31-40,,,,QC,Corporate Stores
9817773173939,2009-08,2009-08,2009-08-08,2009-08-08,Business - Personal,4,50+,,,,ON,Dealers
9819276196598,2010-06,,2010/06/05,,Business - Personal,8,41-50,,,,BC,Dealers
9817762172406,2009-08,2009-08,08/08/2009,08/08/2009,Business - Personal,4,41-50,,,,QC,Dealers
9818976186898,2010-04,2010-04,2010-04-03,2010-04-03,Business - Personal,7,50+,,,,QC,Corporate Stores
9817027177564,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,3,18-30,,,,QC,Corporate Stores
9821135215317,2010-11,2010-11,2010-11-06,2010-11-06,Business - Personal,4,41-50,,,,  ON ,Corporate Stores
9819942192458,2010-10,2010-10,2010/10/09,2010/10/09,Business - Personal,2,18-30,,,,QC,Corporate Stores
9816776166211,2009-01,2009-01,2009-01-10,10/01/2009,Business - Personal,1,50+,,,,ON,Corporate Stores
9818239189599,2009-11,2009-11,07/11/2009,2009-11-07,Business - Personal,5,41-50,,,,QC,Corporate Stores
9818384184586,2009-12,2009-12,2009-12-05,05/12/2009,Business - Personal,5,50+,,,,AB,DEALERS
9818570180206,2010-01,2010-01,2010-01-02,2010-01-02,Business - Personal,5,18-30,,,,ON,dealers
9819414194963,2010-07,2010-07,2010-07-03,2010/07/03,Business - Personal,1,18-30,,,,QC,Corporate Stores
9818837187667,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,18-30,,,,ON,corporate stores
9817312172267,2009-05,,02/05/2009,,Business - Personal,3,31-40,,,,AB,Dealers
9817930170697,2009-09,2009-09,2009-09-05,2009/09/05,Business - Personal,4,31-40,,,,QC,Dealers
9817615175717,2009-07,2009-07,2009-07-04,04/07/2009,Business - Personal,3,50+,,,,ON,CORPORATE STORES
9819752192622,2010-09,,2010-09-04,,Business - Personal,6,50+,,,,on,Dealers
9819764194213,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,2,18-30,HCDP,,,QC,Corporate Stores
9818111181762,2009-10,2009-10,2009-10-10,2009-10-10,Business - Personal,5,18-30,,,,QC,Corporate Stores
9818584184299,2010-01,2010-01,2010-01-09,09/01/2010,Business - Personal,5,18-30,,,,ON,Corporate Stores
9817018178086,2009-03,2009-03,07/03/2009,2009-03-07,Business - Personal,2,31-40,,,,ON,Corporate Stores
9821272212418,2010-12,,04/12/2010,,Business - Personal,6,18-30,,,,AB,Corporate Stores
9821274214055,2010-12,2010-12,04/12/2010,2010-12-04,Business - Personal,3,18-30,,,,bc,Dealers
9817626176845,2009-07,,2009-07-04,,Business - Personal,3,18-30,,,,ON,Corporate Stores
9818722182459,2010-02,,2010-02-06,,Business - Personal,6,50+,,,,ON,DEALERS
9821264214200,2010-12,2010-12,2010-12-04,04/12/2010,Business - Personal,1,  50+ ,,,,QC,Corporate Stores
9818105185255,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,4,41-50,,,,ON,Corporate Stores
9819266196355,2010-06,2010-06,2010-06-05,2010-06-05,Business - Personal,8,50+,,,,QC,Dealers
9818375185670,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,31-40,,,,QC,Corporate Stores
9819123193903,2010-05,2010-05,2010-05-08,2010-05-08,Business - Personal,8,31-40,,,,QC,Dealers
9818108188104,2009-10,2009-10,2009/10/03,03/10/2009,Business - Personal,4,18-30,,,,  AB ,Corporate Stores
9818972182616,2010-04,2010-04,2010-04-03,2010-04-03,Business - Personal,7,18-30,,,,QC,Corporate Stores
9818571181067,2010-01,2010-01,02/01/2010,2010-01-02,Business - Personal,5,41-50,,,,ON,Dealers
9819122192806,2010-05,2010-05,2010-05-08,2010-05-08,Business - Personal,8,50+,,,,ON,Corporate Stores
9818831181240,2010-03,2010-03,2010-03-06,2010/03/06,Business - Personal,7,50+,,,,AB,Corporate Stores
9819949199960,2010-10,,2010-10-09,,Business - Personal,4,41-50,,,,ON,Dealers
9817937177591,2009-09,,2009-09-05,,Business - Personal,4,18-30,,,,BC,  Corporate Stores 
9818373183722,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,31-40,,,,BC,DEALERS
9816904164791,2009-02,2009-02,2009-02-07,2009-02-07,Business - Personal,2,41-50,,,,BC,Dealers
9819271191901,2010-06,,2010-06-05,,Business - Personal,8,18-30,,,,QC,Corporate Stores
9817620170720,2009-07,,2009/07/04,,Business - Personal,3,31-40,HCDP,HCDM,HCDS,ON,Corporate Stores
9817161171891,2009-04,,2009-04-04,,Business - Personal,3,41-50,,,,ON,Corporate Stores
9818823183924,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,31-40,,,,ON,Corporate Stores
9818584184340,2010-01,2010-01,2010-01-09,09/01/2010,Business - Personal,5,50+,,,,ON,dealers
9818363183205,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,31-40,,,,ON,Dealers
9818706186593,2010-02,,2010-02-06,,Business - Personal,6,18-30,,,,AB,Corporate Stores
9819421191100,2010-07,2010-07,03/07/2010,2010/07/03,Business - Personal,1,18-30,,,,ON,Corporate Stores
