BAN,FIRST_CREDIT_DATE,FIRST_CREDIT_CLASS,SCORE_CARD,CREDIT_SCORE
9819761191120,2010-09-02,L,ECBS,854
9818569189898,2010-01-02,K,EQFX,319
9818112182394,2009-10-04,B,EQFX,952
9819782192354,2010-09-05,b,EQFX,952
9817925175624,2009-09-01,X,EQFX,880
9817933173134,2009-09-02,B,EQFX,965
9817024174742,2009-03-04,B,EQFX,991
9818573183958,03/01/2010,x,EQFX,899
9819775195872,2010/09/04,L,EQFX,596
9819580190640,2010-08-03,B,EQFX,990
9817317177293,2009-05-02,  K ,EQFX,449
9818383183227,2009/12/05,B,EQFX,971
9818100180696,2009/10/02,  X ,  EQFX ,486
9818094184746,01/10/2009,X,EQFX,845
9818110180512,2009-10-04,X,EQFX,880
9819274194128,2010-06-04,B,EQFX,983
9818370180966,2009-12-03,K,EQFX,235
9819255195441,2010-06-01,B,EQFX,988
9819759199093,2010-09-02,X,EQFX,242
9819417197693,2010-07-02,B,EQFX,953
9816913163241,2009-02-04,B,EQFX,988
9817316176320,2009-05-02,B,EQFX,969
9819418198402,2010-07-02,B,eqfx,989
9817618178761,2009-07-03,B,EQFX,983
9819432192671,2010/07/05,L,EQFX,808
9819279199503,2010/06/05,K,EQFX,71
9818249189274,2009-11-05,L,EQFX,904
9819775195411,2010-09-04,b,EQFX,982
9819759199380,2010-09-02,K,EQFX,69
9817317177696,2009-05-03,X,EQFX,626
9819278198492,2010-06-05,B,eqfx,973
9817021171831,2009-03-03,B,EQFX,983
9817014174300,01/03/2009,x,EQFX,854
9816907167037,2009-02-02,B,EQFX,995
9816762162472,01/01/2009,B,EQFX,985
9821269219875,2010-12-03,b,EQFX,978
9818094184388,2009-10-01,X,ECBS,880
9817625175261,04/07/2009,b,EQFX,977
9817465175395,02/06/2009,B,EQFX,974
9817762172030,2009-08-02,B,EQFX,982
9821132212815,2010-11-03,K,EQFX,296
9818987187793,2010-04-05,B,EQFX,984
9818976186229,2010-04-02,X,ECBS,512
9818573183587,2010/01/03,B,EQFX,992
9821138218286,2010-11-04,L,EQFX,421
9817168178075,2009-04-02,X,EQFX,622
9819571191316,01/08/2010,B,EQFX,979
9817026176864,2009-03-04,K,EQFX,33
9817482172644,2009-06-05,X,EQFX,660
9817456176019,2009-06-01,X,EQFX,608
9818824184561,2010-03-01,L,ECBS,854
9816912162957,04/02/2009,L,EQFX,574
9817771171738,2009-08-04,x,EQFX,462
9817938178142,2009-09-02,l,ECBS,602
9817936176483,2009-09-02,L,  ECBS ,822
9817311171930,2009-05-01,K,EQFX,207
9819115195852,2010/05/01,K,eqfx,367
9819571191302,2010-08-01,b,EQFX,989
9819941191036,2010-10-02,B,EQFX,989
9817626176972,2009/07/04,B,EQFX,991
9819127197950,2010-05-04,b,EQFX,990
9818714184034,2010-02-03,L,ECBS,557
9819431191728,2010-07-05,B,  EQFX ,992
9817458178904,2009-06-01,x,EQFX,602
9819941191263,2010-10-02,K,eqfx,349
9817470170710,2009-06-03,  B ,EQFX,966
9819427197444,2010-07-05,L,ECBS,16
9817481171577,2009-06-05,B,EQFX,978
9817313173714,2009-05-02,X,eqfx,624
9817624174946,2009-07-04,B,EQFX,972
9819126196246,2010-05-04,L,ECBS,12
9819571191349,2010-08-01,X,  EQFX ,880
9819133193438,2010/05/05,B,EQFX,991
9821143213339,2010-11-05,K,EQFX,87
9819278198698,2010-06-05,B,EQFX,975
9818093183513,01/10/2009,X,EQFX,466
9819938198068,2010-10-02,X,eqfx,739
9819418198793,02/07/2010,X,EQFX,745
9819426196763,2010-07-04,L,EQFX,702
9817465175578,2009-06-02,B,EQFX,971
9817614174717,2009-07-02,  K ,EQFX,334
9817777177325,05/08/2009,L,EQFX,647
9818111181753,2009/10/04,X,ECBS,634
9817311171119,2009/05/01,B,EQFX,992
9817766176570,2009-08-03,X,EQFX,551
9819114194327,2010-05-01,B,eqfx,995
9818835185345,2010/03/03,x,EQFX,639
9817618178283,2009-07-03,B,EQFX,989
9819932192143,2010-10-01,B,EQFX,996
9818110180871,2009-10-04,B,EQFX,991
9819122192136,2010-05-03,B,EQFX,900
9818242182416,03/11/2009,B,EQFX,964
9818372182626,2009-12-03,X,ECBS,880
9818378188231,04/12/2009,X,ECBS,822
9818704184754,2010-02-01,B,EQFX,992
9817313173746,2009-05-02,B,EQFX,975
9817306176985,2009-05-01,K,  EQFX ,71
9819575195299,2010-08-02,B,EQFX,938
9818827187227,2010-03-02,K,EQFX,376
9818105185474,2009-10-03,K,EQFX,63
9819421191181,2010-07-03,B,EQFX,995
9817174174608,2009-04-04,B,EQFX,995
9816762162085,2009-01-01,K,EQFX,28
9819935195905,2010-10-01,B,EQFX,961
9817317177044,2009-05-02,B,EQFX,991
9819590190566,2010-08-05,L,ECBS,14
9817620170191,03/07/2009,B,EQFX,989
9818976186171,2010-04-02,L,  EQFX ,571
9817025175010,2009-03-04,l,ECBS,557
9817314174290,2009/05/02,B,EQFX,961
9818110180358,2009-10-04,B,EQFX,962
9819933193553,2010-10-01,K,EQFX,235
9817936176470,2009-09-02,B,EQFX,920
9819773193391,2010-09-03,x,EQFX,903
9819256196924,2010-06-01,b,EQFX,947
9818969189321,01/04/2010,B,EQFX,984
9818576186676,2010-01-04,B,EQFX,996
9818232182460,2009-11-01,B,EQFX,994
9817776176564,05/08/2009,L,EQFX,822
9818985185279,05/04/2010,L,ECBS,9
9819783193893,2010-09-05,L,  EQFX ,909
9821132212491,2010-11-03,L,EQFX,678
9819766196792,2010-09-03,K,EQFX,385
9819783193043,2010-09-05,B,EQFX,
9818717187745,2010-02-04,X,EQFX,538
9817018178611,2009/03/02,  L ,EQFX,557
9818243183859,2009-11-04,L,ECBS,557
9817610170249,2009-07-02,K,  EQFX ,241
9819271191082,2010-06-04,B,EQFX,997
9819756196500,2010-09-01,B,EQFX,994
9818705185513,2010-02-01,X,EQFX,934
9818822182970,2010-03-01,X,eqfx,697
9819588198399,2010-08-05,B,EQFX,942
9818250180121,2009-11-05,K,EQFX,266
9819270190535,2010-06-03,B,EQFX,985
9817475175272,2009-06-04,L,EQFX,484
9817933173292,2009/09/02,b,EQFX,959
9819271191211,2010-06-04,B,EQFX,995
9818570180135,02/01/2010,B,eqfx,992
9818836186341,2010-03-04,B,EQFX,931
9817465175528,2009-06-02,B,EQFX,985
9819755195787,2010-09-01,B,EQFX,983
9819951191027,2010-10-04,X,ECBS,880
9817930170736,2009-09-01,K,EQFX,351
9818248188903,2009-11-05,B,EQFX,984
9817166176010,2009-04-02,X,EQFX,800
9817310170605,2009-05-01,K,eqfx,297
9817480170738,2009-06-05,L,ECBS,
9819763193908,2010-09-02,b,EQFX,986
9817019179001,2009-03-02,l,EQFX,586
9819760190946,2010-09-02,B,EQFX,984
9819274194882,2010-06-04,B,eqfx,921
9819952192952,2010-10-05,X,ECBS,854
9818582182928,2010-01-05,B,EQFX,968
9819420190871,2010-07-03,L,ECBS,854
9817773173337,2009-08-05,B,eqfx,978
9819412192847,2010-07-02,X,EQFX,512
9816908168986,2009-02-03,X,EQFX,494
9816765165144,02/01/2009,X,  EQFX ,739
9818980180543,2010-04-03,B,EQFX,995
9819133193815,2010-05-05,X,EQFX,553
9821276216615,04/12/2010,B,EQFX,991
9817024174906,2009-03-04,B,EQFX,985
9819779199267,04/09/2010,X,ECBS,8
9817462172456,2009-06-02,B,EQFX,988
9818361181024,2009-12-01,L,ECBS,848
9817629179604,05/07/2009,L,ECBS,776
9818574184577,2010/01/03,b,EQFX,977
9817318178237,03/05/2009,X,EQFX,681
9817610170289,2009-07-02,B,EQFX,983
9819591191361,2010-08-05,B,EQFX,971
9821135215206,2010-11-04,B,EQFX,982
9818583183388,2010-01-05,B,EQFX,985
9819778198417,2010-09-04,L,EQFX,722
9817926176204,2009-09-01,K,EQFX,103
9817769179547,04/08/2009,B,EQFX,981
9819782192463,2010-09-05,B,  EQFX ,955
9817937177776,2009-09-02,B,EQFX,987
9818828188230,2010/03/02,K,EQFX,68
9818845185362,2010-03-05,L,ECBS,875
9819118198127,2010-05-02,L,ECBS,16
9819419199308,2010/07/02,B,EQFX,990
9818250180738,2009-11-05,  K ,EQFX,175
9819589199253,2010-08-05,X,ECBS,8
9818977187915,2010-04-02,X,ECBS,822
9817612172626,2009-07-02,b,  EQFX ,993
9818707187355,2010-02-01,X,ECBS,822
9818378188088,2009-12-04,X,EQFX,854
9821284214872,2010-12-05,X,  EQFX ,800
9816771161662,2009-01-03,  B ,EQFX,989
9816762162054,2009/01/01,L,eqfx,581
9819783193121,2010-09-05,  L ,EQFX,854
9818383183425,2009-12-05,K,eqfx,103
9818584184162,2010-01-05,  X ,EQFX,880
9818374184735,2009/12/03,B,EQFX,994
9818111181111,2009-10-04,L,ECBS,854
9819276196511,2010-06-04,B,eqfx,993
9817320170999,2009/05/04,b,EQFX,978
9817772172099,2009-08-04,B,EQFX,997
9816914164277,04/02/2009,B,EQFX,987
9818970180752,2010-04-01,B,EQFX,955
9817481171604,05/06/2009,B,EQFX,994
9817315175679,2009-05-02,b,eqfx,995
9817629179008,2009-07-05,B,EQFX,955
9819775195400,04/09/2010,K,EQFX,194
9817761171046,01/08/2009,K,eqfx,135
9819574194838,2010-08-02,K,EQFX,385
9821264214559,2010-12-02,B,EQFX,993
9818985185635,2010-04-05,X,EQFX,739
9818232182978,2009-11-01,B,EQFX,938
9819267197286,03/06/2010,X,EQFX,211
9819582192913,2010-08-04,L,ECBS,512
9817018178668,2009-03-02,B,EQFX,979
9819272192100,2010/06/04,B,EQFX,934
9817473173082,2009-06-04,K,EQFX,350
9816903163256,2009-02-02,K,EQFX,425
9817162172822,2009/04/02,K,EQFX,166
9819278198253,2010-06-05,K,EQFX,15
9818106186161,2009/10/03,B,EQFX,952
9816906166087,2009-02-02,K,EQFX,195
9818382182375,2009-12-05,B,EQFX,976
9818836186914,2010-03-04,K,eqfx,165
9821277217879,2010-12-04,x,EQFX,230
9818718188814,2010-02-04,X,eqfx,880
9819430190249,05/07/2010,K,EQFX,376
9819267197459,2010-06-03,l,EQFX,685
9818242182147,2009-11-03,B,EQFX,979
9819260190941,2010-06-02,X,ECBS,8
9816917167938,2009-02-05,X,EQFX,854
9817160170846,2009-04-01,K,EQFX,125
9817318178454,2009-05-03,X,eqfx,352
9817460170622,2009-06-01,B,EQFX,987
9817934174765,2009-09-02,L,ECBS,914
9821137217985,2010-11-04,B,EQFX,970
9817770170011,04/08/2009,X,EQFX,376
9818359189646,2009-12-01,B,eqfx,992
9819752192219,2010-09-01,B,EQFX,990
9821121211549,01/11/2010,B,EQFX,965
9818111181735,2009-10-04,K,EQFX,124
9818383183740,2009-12-05,X,ECBS,466
9817623173517,2009-07-04,L,ECBS,557
9819590190374,2010-08-05,l,ECBS,557
9819113193652,2010-05-01,B,EQFX,995
9818830180075,02/03/2010,X,EQFX,874
9818706186278,2010/02/01,B,EQFX,975
9817033173113,05/03/2009,K,EQFX,115
9819129199274,2010-05-04,K,EQFX,322
9816768168904,02/01/2009,B,eqfx,994
9817324174610,2009-05-04,X,eqfx,739
9817774174796,2009-08-05,B,EQFX,973
9819577197216,03/08/2010,L,EQFX,455
9821131211336,2010-11-03,L,EQFX,287
9818232182871,01/11/2009,L,EQFX,880
9817627177335,2009-07-04,B,eqfx,968
9819930190883,2010-10-01,B,EQFX,995
9818975185952,2010-04-02,B,EQFX,987
9817031171977,2009-03-05,B,eqfx,992
9817616176146,2009-07-02,B,eqfx,987
9817479179697,05/06/2009,B,eqfx,988
9819580190608,2010-08-03,  B ,EQFX,978
9817322172246,2009-05-04,B,EQFX,982
9821132212861,03/11/2010,X,eqfx,678
9819432192680,2010-07-05,B,EQFX,971
9819269199841,2010-06-03,B,EQFX,956
9816904164626,2009-02-02,K,EQFX,375
9818231181885,2009-11-01,X,  EQFX ,500
9817621171883,2009-07-03,  B ,eqfx,995
9817473173809,04/06/2009,B,EQFX,996
9817762172006,2009-08-02,L,ECBS,663
9819952192472,2010-10-05,B,EQFX,985
9817181171505,2009-04-07,X,EQFX,800
9818110180872,04/10/2009,b,EQFX,952
9821276216538,2010-12-04,B,EQFX,983
9821267217007,2010-12-02,B,eqfx,970
9817161171899,01/04/2009,K,EQFX,309
9817479179626,2009-06-05,X,ECBS,934
9819414194510,2010-07-02,L,ECBS,854
9817627177071,04/07/2009,B,EQFX,972
9821279219826,2010-12-04,B,EQFX,990
9819420190233,2010-07-03,B,EQFX,994
9821142212217,05/11/2010,X,EQFX,454
9818974184447,2010-04-01,B,EQFX,995
9819417197422,02/07/2010,B,EQFX,995
9818099189099,02/10/2009,X,EQFX,773
9817768178550,04/08/2009,x,EQFX,878
9817776176290,2009-08-05,X,EQFX,915
9817320170898,2009-05-04,X,EQFX,822
9818705185230,2010-02-01,L,ECBS,854
9818370180988,2009-12-03,X,EQFX,673
9819755195444,2010-09-01,X,EQFX,221
9817320170454,2009-05-03,B,  EQFX ,986
9817161171440,01/04/2009,B,EQFX,984
9817018178314,2009-03-02,B,EQFX,992
9818382182329,05/12/2009,X,EQFX,739
9819277197034,2010-06-05,B,EQFX,992
9819125195259,2010-05-03,X,eqfx,640
9817759179680,2009-08-01,x,EQFX,291
9821139219177,2010-11-05,B,eqfx,946
9817031171440,05/03/2009,X,EQFX,512
9817777177587,2009-08-05,L,ECBS,880
9818365185328,2009-12-02,X,  EQFX ,602
9819275195983,2010-06-04,K,EQFX,364
9818580180964,04/01/2010,X,EQFX,848
9819781191858,05/09/2010,L,EQFX,783
9818834184985,03/03/2010,  X ,EQFX,854
9819938198713,2010/10/02,B,EQFX,987
9819417197570,2010-07-02,X,EQFX,819
9821135215813,2010-11-04,  B ,EQFX,995
9819277197813,2010-06-05,X,ECBS,8
9819113193868,01/05/2010,K,EQFX,208
9819419199530,02/07/2010,B,EQFX,986
9818103183947,2009-10-02,B,EQFX,991
9818822182068,2010-03-01,x,EQFX,466
9818572182305,2010-01-02,B,EQFX,993
9819590190555,2010/08/05,X,EQFX,55
9817033173512,2009-03-05,K,EQFX,438
9819569199458,2010-08-01,B,EQFX,981
9818108188737,2009-10-03,B,EQFX,988
9818573183819,2010-01-03,B,EQFX,993
9816916166153,05/02/2009,K,eqfx,17
9817629179333,2009-07-05,K,EQFX,154
9816902162201,2009-02-01,B,EQFX,973
9819257197350,2010-06-01,L,ECBS,12
9819581191941,2010-08-04,X,EQFX,159
9817469179051,2009-06-03,B,eqfx,996
9819576196065,2010-08-03,X,EQFX,880
9818104184087,02/10/2009,B,EQFX,965
9817313173130,2009/05/02,B,EQFX,983
9819772192737,2010-09-03,L,EQFX,630
9819766196028,2010/09/02,B,EQFX,967
9819272192141,04/06/2010,L,ECBS,12
9818111181433,2009-10-04,B,EQFX,991
9818986186346,2010-04-05,B,EQFX,970
9819758198765,2010-09-02,l,eqfx,279
9818844184751,2010-03-05,  B ,eqfx,976
9819767197282,03/09/2010,L,EQFX,330
9817458178330,2009-06-01,L,ECBS,557
9817312172012,2009-05-01,B,EQFX,940
9819760190518,2010-09-02,B,EQFX,966
9821279219780,2010-12-04,B,EQFX,988
9817308178952,2009-05-01,X,ECBS,557
9818242182565,2009-11-03,B,EQFX,975
9816917167330,2009-02-05,X,eqfx,848
9818835185238,2010-03-03,L,ECBS,12
9817625175719,2009-07-04,B,EQFX,972
9817169179386,2009-04-03,K,EQFX,415
9819590190635,2010-08-05,B,EQFX,942
9818250180548,2009-11-05,L,EQFX,854
9821129219659,2010/11/03,b,EQFX,994
9817929179348,2009-09-01,B,EQFX,959
9817927177869,2009-09-01,X,ECBS,854
9821137217836,2010-11-04,  B ,eqfx,984
9818970180066,2010-04-01,X,ECBS,854
9816909169606,2009-02-03,X,EQFX,854
9819942192229,2010-10-05,B,EQFX,993
9818240180442,2009-11-03,X,EQFX,279
9817022172940,2009-03-03,X,EQFX,374
9821270210776,2010-12-03,L,ECBS,813
9819590190857,2010/08/05,B,EQFX,965
9821265215483,02/12/2010,X,EQFX,675
9818359189781,01/12/2009,B,EQFX,987
9818381181212,2009-12-05,x,EQFX,512
9816764164300,2009-01-02,B,EQFX,994
9819950190486,04/10/2010,b,EQFX,996
9818983183100,04/04/2010,B,EQFX,994
9819780190155,04/09/2010,B,EQFX,978
9817758178850,01/08/2009,X,ECBS,880
9817925175850,2009-09-01,B,EQFX,984
9821129219812,2010-11-03,B,EQFX,990
9819114194798,2010-05-01,B,EQFX,978
9816911161156,03/02/2009,l,ECBS,904
9819259199314,2010/06/01,x,EQFX,256
9819779199122,04/09/2010,  B ,EQFX,902
9819419199000,2010-07-02,L,ECBS,663
9817319179075,2009-05-03,K,EQFX,364
9818572182220,2010/01/02,K,EQFX,378
9821134214870,2010-11-04,X,ECBS,854
9817926176263,2009-09-01,K,EQFX,78
9819122192349,2010-05-03,B,eqfx,990
9818717187619,2010-02-04,L,EQFX,594
9819115195685,2010-05-01,B,  EQFX ,976
9816901161263,2009-02-01,B,eqfx,971
9819782192421,2010-09-05,B,EQFX,994
9819428198890,05/07/2010,K,EQFX,385
9816904164747,02/02/2009,L,EQFX,599
9818234184292,2009-11-01,K,EQFX,417
9818988188096,2010/04/05,L,EQFX,562
9817612172321,2009-07-02,L,ECBS,822
9816769169876,03/01/2009,B,EQFX,981
9819769199129,03/09/2010,X,  EQFX ,557
9817330170107,2009-05-05,K,EQFX,117
9818566186450,2010/01/01,B,EQFX,993
9819574194806,2010-08-02,X,ECBS,8
9819426196491,2010-07-04,X,ECBS,822
9818980180544,2010-04-03,L,EQFX,854
9819783193444,2010-09-05,B,EQFX,932
9818836186949,2010-03-04,x,EQFX,675
9821135215298,2010-11-04,B,EQFX,994
9819934194931,2010-10-01,B,EQFX,992
9817930170810,01/09/2009,B,EQFX,991
9817157177666,2009-04-01,X,EQFX,880
9819126196185,2010-05-04,B,EQFX,984
9819270190954,2010-06-04,K,EQFX,391
9821280210353,2010-12-04,L,EQFX,642
9818984184900,2010-04-05,L,EQFX,629
9819112192263,01/05/2010,B,EQFX,991
9818834184262,2010-03-03,K,EQFX,141
9821266216524,2010-12-02,X,EQFX,221
9816900160008,2009-02-01,B,EQFX,993
9817769179850,2009-08-04,L,EQFX,904
9818107187610,2009-10-03,B,EQFX,987
9818843183474,2010-03-05,B,EQFX,985
9817938178207,2009-09-02,K,EQFX,221
9817019179180,2009-03-02,  B ,EQFX,946
9817765175444,03/08/2009,B,  EQFX ,991
9818720180366,2010/02/04,B,EQFX,992
9819765195044,2010-09-02,X,EQFX,880
9816773163952,2009-01-03,L,EQFX,482
9819592192770,2010-08-05,X,  EQFX ,722
9817626176228,2009-07-04,B,EQFX,936
9819582192545,2010-08-04,B,EQFX,987
9818244184453,2009-11-04,l,ECBS,557
9819270190345,2010-06-03,K,EQFX,204
9817460170986,2009-06-01,L,EQFX,683
9817774174484,2009-08-05,B,EQFX,952
9821142212600,2010-11-05,K,EQFX,78
9819940190620,2010-10-02,B,  EQFX ,994
9818579189448,2010-01-04,  L ,EQFX,587
9819133193687,2010-05-05,X,  EQFX ,512
9818706186548,2010/02/01,X,EQFX,488
9818103183489,2009-10-02,k,EQFX,244
9819117197624,02/05/2010,B,EQFX,968
9817760170706,2009-08-01,B,EQFX,984
9818580180586,2010/01/04,B,EQFX,993
9818379189330,2009-12-04,B,EQFX,986
9817770170177,2009-08-04,X,EQFX,330
9818707187297,2010-02-01,B,  EQFX ,978
9817465175368,2009-06-02,k,EQFX,233
9818718188712,2010/02/04,X,ECBS,822
9821278218759,2010-12-04,X,EQFX,427
9821258218669,2010-12-01,B,EQFX,978
9819934194499,01/10/2010,B,EQFX,995
9819273193093,2010-06-04,X,  EQFX ,739
9821284214954,2010-12-05,X,  EQFX ,570
9818116186412,2009-10-05,B,EQFX,993
9819932192507,2010-10-01,X,ecbs,698
9817938178091,2009/09/02,B,EQFX,986
9817324174854,2009-05-04,  K ,EQFX,122
9818573183686,2010-01-03,B,EQFX,986
9816901161205,2009-02-01,X,EQFX,880
9818241181253,2009-11-03,B,EQFX,977
9818250180743,2009-11-05,k,EQFX,252
9818368188638,2009-12-02,B,EQFX,979
9817938178213,2009-09-02,B,EQFX,979
9818724184277,2010-02-05,B,EQFX,976
9821270210187,2010-12-03,B,EQFX,968
9821283213470,2010-12-05,B,EQFX,974
9821265215137,2010-12-02,B,EQFX,991
9819262192508,2010-06-02,B,EQFX,953
9817765175288,2009-08-03,K,EQFX,176
9817176176580,2009-04-04,K,eqfx,351
9819953193317,2010/10/05,  B ,eqfx,931
9819938198289,2010-10-02,B,EQFX,994
9817621171343,03/07/2009,L,ECBS,854
9817937177988,2009-09-02,B,EQFX,995
9819126196650,2010-05-04,K,EQFX,59
9818977187580,2010-04-02,X,ECBS,2
9819425195038,2010-07-04,B,eqfx,994
9821131211617,2010-11-03,B,EQFX,980
9819945195546,2010-10-03,B,eqfx,995
9819762192731,2010-09-02,B,EQFX,990
9817768178189,2009-08-04,X,EQFX,786
9816778168146,2009-01-05,B,eqfx,984
9818116186831,2009-10-05,B,EQFX,994
9821285215035,2010-12-05,B,EQFX,997
9816777167367,2009-01-04,X,EQFX,629
9817467177700,2009-06-03,K,EQFX,530
9817176176222,2009-04-04,B,EQFX,955
9819784194237,2010-09-05,B,EQFX,915
9817166176313,2009-04-02,B,EQFX,929
9817937177642,2009/09/02,B,EQFX,972
9819117197377,2010-05-02,B,EQFX,995
9817925175089,2009-09-01,B,EQFX,977
9821277217902,2010-12-04,l,ECBS,16
9818568188243,02/01/2010,B,EQFX,994
9819589199814,05/08/2010,L,EQFX,639
9818710180344,2010-02-02,L,EQFX,467
9818572182002,02/01/2010,B,EQFX,996
9818379189553,04/12/2009,K,EQFX,334
9817614174389,2009/07/02,B,EQFX,975
9817936176378,2009-09-02,X,eqfx,639
9821141211007,2010-11-05,B,EQFX,964
9816771161348,2009-01-03,B,EQFX,977
9818579189724,2010-01-04,L,ECBS,722
9817481171378,2009-06-05,L,ECBS,512
9819762192543,2010-09-02,X,  EQFX ,385
9818359189832,2009-12-01,  B ,EQFX,994
9817019179393,2009/03/02,B,EQFX,972
9817470170730,2009-06-03,K,EQFX,66
9818707187260,2010-02-01,X,ECBS,822
9819941191351,2010-10-02,b,eqfx,969
9817613173320,2009-07-02,B,EQFX,973
9819933193381,2010/10/01,X,EQFX,56
9818384184014,2009-12-05,B,EQFX,975
9819115195420,2010-05-01,B,EQFX,990
9819950190548,2010-10-04,b,EQFX,988
9819277197852,2010-06-05,X,ECBS,557
9817171171208,2009/04/03,x,EQFX,454
9817476176132,2009-06-04,L,EQFX,557
9819939199835,2010-10-02,b,EQFX,990
9817167177365,02/04/2009,K,EQFX,421
9819114194793,2010-05-01,B,EQFX,993
9819432192342,2010-07-05,B,EQFX,949
9816769169833,2009-01-03,X,ECBS,854
9819591191265,2010-08-05,b,EQFX,945
9819426196204,2010-07-04,L,ECBS,557
9819276196869,2010-06-05,b,EQFX,992
9816906166104,2009-02-02,B,EQFX,994
9819270190079,2010-06-03,B,EQFX,980
9819429199911,2010/07/05,b,EQFX,884
9819770190673,2010/09/03,B,EQFX,945
9819134194693,2010-05-05,B,EQFX,899
9818096186142,2009-10-01,  K ,EQFX,390
9818720180683,2010-02-04,b,eqfx,991
9819271191367,2010-06-04,X,EQFX,777
9818712182340,02/02/2010,X,EQFX,661
9819280190475,2010-06-05,L,EQFX,913
9819260190314,2010-06-02,B,EQFX,967
9817475175990,2009-06-04,L,EQFX,411
9821273213538,2010-12-03,B,EQFX,959
9818233183301,2009/11/01,B,EQFX,959
9821126216743,2010-11-02,B,EQFX,979
9818841181150,2010-03-05,B,EQFX,940
9816907167486,2009-02-03,X,EQFX,701
9818826186762,2010-03-02,K,  EQFX ,162
9818110180985,2009-10-04,X,EQFX,854
9817311171680,2009-05-01,K,EQFX,96
9818367187930,2009-12-02,K,EQFX,261
9818723183837,2010-02-05,L,ECBS,6
9818830180763,2010-03-02,b,EQFX,952
9819781191630,05/09/2010,B,EQFX,883
9819571191839,2010/08/01,b,EQFX,985
9816915165064,2009-02-04,X,EQFX,790
9818232182907,2009-11-01,B,EQFX,981
9817032172276,05/03/2009,l,ECBS,904
9818243183842,04/11/2009,b,EQFX,968
9818117187581,2009/10/05,L,EQFX,677
9818248188796,05/11/2009,L,ECBS,512
9819776196383,2010-09-04,B,EQFX,931
9819946196687,04/10/2010,B,EQFX,991
9819576196735,2010-08-03,X,EQFX,803
9818981181257,2010-04-03,B,EQFX,988
9817764174701,03/08/2009,X,EQFX,481
9817178178708,04/04/2009,X,ECBS,854
9818980180817,2010-04-03,L,ECBS,854
9817162172651,2009-04-02,K,EQFX,88
9819426196477,2010-07-04,B,EQFX,984
9818251181738,2009-11-05,B,EQFX,971
9817318178533,2009/05/03,  K ,EQFX,261
9819569199530,2010-08-01,B,EQFX,995
9817460170083,2009-06-01,K,EQFX,51
9819276196149,2010-06-04,B,EQFX,946
9819431191649,2010-07-05,X,EQFX,828
9819783193546,05/09/2010,X,ECBS,822
9818708188979,2010-02-02,X,ECBS,557
9819777197955,04/09/2010,X,ECBS,786
9819760190123,2010-09-02,L,EQFX,679
9818704184095,2010-02-01,L,ECBS,3
9819112192222,2010-05-01,  B ,eqfx,973
9818101181228,2009-10-02,  K ,EQFX,36
9819112192847,01/05/2010,  B ,EQFX,952
9817629179552,2009-07-05,X,eqfx,608
9819569199495,2010/08/01,B,EQFX,985
9819574194718,02/08/2010,B,  EQFX ,996
9818108188003,2009-10-03,K,eqfx,242
9818984184747,2010-04-05,X,ECBS,8
9818717187645,2010-02-04,K,EQFX,21
9821271211178,2010-12-03,B,EQFX,947
9816780160258,2009-01-05,  B ,EQFX,973
9819274194075,2010-06-04,B,EQFX,977
9819278198150,2010-06-05,L,ECBS,16
9819758198937,2010-09-02,L,EQFX,934
9818705185958,2010-02-01,k,EQFX,97
9817619179634,2009-07-03,K,EQFX,368
9817311171494,2009-05-01,B,EQFX,968
9817777177467,2009-08-05,X,EQFX,557
9818232182976,2009-11-01,B,EQFX,984
9818704184274,01/02/2010,L,EQFX,578
9818381181481,2009-12-05,X,EQFX,518
9816919169828,2009-02-05,B,eqfx,992
9817629179725,2009-07-05,K,EQFX,343
9817772172140,2009-08-04,K,EQFX,382
9817317177538,2009-05-03,B,EQFX,985
9818380180716,2009-12-05,B,EQFX,978
9819266196471,2010-06-03,b,EQFX,972
9817456176201,2009-06-01,K,EQFX,499
9818251181820,2009-11-05,X,EQFX,536
9816764164694,2009-01-02,B,EQFX,990
9819429199411,2010-07-05,B,eqfx,929
9819583193962,2010-08-04,B,EQFX,989
9817769179412,2009-08-04,K,eqfx,469
9819586196710,2010-08-04,B,EQFX,962
9818106186200,03/10/2009,B,EQFX,956
9819952192270,2010-10-05,b,EQFX,941
9818968188765,2010-04-01,X,ECBS,8
9821269219921,03/12/2010,B,EQFX,947
9818104184191,02/10/2009,L,EQFX,655
9817936176356,2009-09-02,K,EQFX,256
9817612172654,2009-07-02,B,  EQFX ,990
9819945195365,03/10/2010,X,EQFX,452
9817469179065,2009/06/03,B,EQFX,958
9817477177174,2009-06-05,K,EQFX,238
9817161171033,2009/04/01,B,EQFX,991
9817026176837,2009-03-04,B,EQFX,985
9818725185228,2010-02-05,B,EQFX,989
9821276216217,2010-12-04,B,EQFX,987
