Area Code,Date,Market,Market Size,Product,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
641,9/1/2013 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Iowa,Regular,250,340,210,$1K,302,1783,370,114,1,331,$1K,147
660,9/1/2013 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Missouri,Regular,20,20,-10,$0K,24,212,30,9,1,-18,$0K,42
715,9/1/2013 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Wisconsin,Regular,50,80,10,$0K,62,612,87,56,1,3,$0K,85
314,9/1/2013 12:00:00 AM,Central,Small Market,Green Tea,Tea,Missouri,Regular,30,50,10,$0K,40,244,51,15,1,3,$0K,49
603,9/1/2013 12:00:00 AM,East,Small Market,Amaretto,Coffee,New Hampshire,Regular,40,70,50,$0K,49,315,71,15,1,49,$0K,38
203,9/1/2013 12:00:00 AM,East,Small Market,Colombian,Coffee,Connecticut,Regular,90,150,110,$0K,103,1130,155,33,1,135,$0K,64
603,9/1/2013 12:00:00 AM,East,Small Market,Colombian,Coffee,New Hampshire,Regular,50,80,50,$0K,55,453,84,18,1,50,$0K,50
203,9/1/2013 12:00:00 AM,East,Small Market,Caffe Mocha,Espresso,Connecticut,Regular,50,90,20,$0K,62,612,87,56,1,3,$0K,85
603,9/1/2013 12:00:00 AM,East,Small Market,Caffe Mocha,Espresso,New Hampshire,Regular,40,60,10,$0K,44,325,62,40,1,-10,$0K,69
603,9/1/2013 12:00:00 AM,East,Small Market,Regular Espresso,Espresso,New Hampshire,Regular,20,30,0,$0K,24,212,30,9,1,-18,$0K,42
860,9/1/2013 12:00:00 AM,East,Small Market,Darjeeling,Tea,Connecticut,Regular,40,70,50,$0K,44,886,64,12,1,61,$0K,23
603,9/1/2013 12:00:00 AM,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,30,20,$0K,19,848,29,5,1,18,$0K,17
959,9/1/2013 12:00:00 AM,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,40,30,$0K,23,809,34,6,1,25,$0K,17
603,9/1/2013 12:00:00 AM,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,$0K,0,473,43,0,1,46,$0K,12
318,9/1/2013 12:00:00 AM,South,Small Market,Colombian,Coffee,Louisiana,Regular,60,80,60,$0K,48,834,71,13,1,68,$0K,25
505,9/1/2013 12:00:00 AM,South,Small Market,Colombian,Coffee,New Mexico,Regular,60,110,70,$0K,55,453,84,18,1,50,$0K,50
580,9/1/2013 12:00:00 AM,South,Small Market,Colombian,Coffee,Oklahoma,Regular,70,100,80,$0K,61,579,79,20,1,70,$0K,32
318,9/1/2013 12:00:00 AM,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,50,70,0,$0K,62,-613,87,56,1,3,$0K,85
505,9/1/2013 12:00:00 AM,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,20,0,$0K,24,-412,30,9,1,-18,$0K,42
918,9/1/2013 12:00:00 AM,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,80,110,80,$0K,96,-1555,134,29,1,122,$0K,52
337,9/1/2013 12:00:00 AM,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,80,60,$0K,57,349,94,17,1,79,$0K,41
505,9/1/2013 12:00:00 AM,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,60,10,$0K,44,325,62,40,1,-12,$0K,70
580,9/1/2013 12:00:00 AM,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,30,30,$0K,20,482,30,5,1,19,$0K,17
503,9/1/2013 12:00:00 AM,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,90,30,$0K,52,509,74,47,1,-4,$0K,77
435,9/1/2013 12:00:00 AM,West,Small Market,Amaretto,Coffee,Utah,Regular,70,100,70,$0K,62,1059,74,19,1,49,$0K,41
775,9/1/2013 12:00:00 AM,West,Small Market,Colombian,Coffee,Nevada,Regular,50,60,20,$0K,40,244,51,15,1,3,$0K,49
541,9/1/2013 12:00:00 AM,West,Small Market,Colombian,Coffee,Oregon,Regular,70,100,50,$0K,57,469,80,18,1,27,$0K,62
801,9/1/2013 12:00:00 AM,West,Small Market,Colombian,Coffee,Utah,Regular,60,80,50,$0K,48,380,65,15,1,33,$0K,43
425,9/1/2013 12:00:00 AM,West,Small Market,Colombian,Coffee,Washington,Regular,80,120,80,$0K,68,445,99,21,1,83,$0K,43
775,9/1/2013 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Nevada,Regular,0,40,30,$0K,0,473,43,0,1,47,$0K,11
971,9/1/2013 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Oregon,Regular,40,50,10,$0K,45,409,57,17,1,9,$0K,51
435,9/1/2013 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Utah,Regular,30,40,30,$0K,32,837,47,8,1,40,$0K,20
360,9/1/2013 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Washington,Regular,30,40,30,$0K,33,577,43,10,1,31,$0K,22
702,9/1/2013 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Nevada,Regular,10,30,20,$0K,19,848,29,5,1,18,$0K,17
503,9/1/2013 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Oregon,Regular,50,70,40,$0K,53,410,72,17,1,42,$0K,44
801,9/1/2013 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Utah,Regular,60,90,60,$0K,69,572,90,22,1,83,$0K,34
360,9/1/2013 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Washington,Regular,60,80,30,$0K,67,391,82,25,1,34,$0K,59
775,9/1/2013 12:00:00 AM,West,Small Market,Darjeeling,Tea,Nevada,Regular,160,240,170,$0K,253,1686,336,83,1,328,$1K,115
541,9/1/2013 12:00:00 AM,West,Small Market,Darjeeling,Tea,Oregon,Regular,10,20,20,$0K,20,482,30,5,1,19,$0K,17
801,9/1/2013 12:00:00 AM,West,Small Market,Darjeeling,Tea,Utah,Regular,20,50,10,$0K,44,325,62,40,1,-10,$0K,69
206,9/1/2013 12:00:00 AM,West,Small Market,Darjeeling,Tea,Washington,Regular,30,70,40,$0K,57,349,94,17,1,80,$0K,40
775,9/1/2013 12:00:00 AM,West,Small Market,Earl Grey,Tea,Nevada,Regular,160,170,110,$0K,249,1775,249,69,1,232,$1K,93
503,9/1/2013 12:00:00 AM,West,Small Market,Earl Grey,Tea,Oregon,Regular,60,100,60,$0K,99,798,150,32,1,129,$0K,63
435,9/1/2013 12:00:00 AM,West,Small Market,Earl Grey,Tea,Utah,Regular,20,40,20,$0K,39,248,52,12,1,18,$0K,40
509,9/1/2013 12:00:00 AM,West,Small Market,Earl Grey,Tea,Washington,Regular,30,40,30,$0K,46,454,67,14,1,46,$0K,36
775,9/1/2013 12:00:00 AM,West,Small Market,Green Tea,Tea,Nevada,Regular,190,-190,-280,$0K,302,6413,-302,114,1,-638,$0K,147
971,9/1/2013 12:00:00 AM,West,Small Market,Green Tea,Tea,Oregon,Regular,60,90,60,$0K,96,666,134,29,1,120,$0K,53
435,9/1/2013 12:00:00 AM,West,Small Market,Green Tea,Tea,Utah,Regular,10,20,0,$0K,24,212,30,9,1,-19,$0K,43
206,9/1/2013 12:00:00 AM,West,Small Market,Green Tea,Tea,Washington,Regular,40,60,10,$0K,62,612,87,56,1,3,$0K,85
719,10/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Coffee,Colorado,Decaf,100,160,150,$0K,108,971,157,30,1,172,$0K,41
815,10/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Coffee,Illinois,Decaf,110,190,160,$0K,122,789,176,39,1,171,$0K,61
234,10/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Coffee,Ohio,Decaf,40,70,30,$0K,51,503,71,46,1,-7,$0K,76
970,10/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Espresso,Colorado,Decaf,100,160,130,$0K,72,650,110,23,1,83,$0K,54
773,10/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Espresso,Illinois,Decaf,340,370,300,$1K,239,1755,239,66,1,221,$1K,90
419,10/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Espresso,Ohio,Decaf,70,100,70,$0K,54,404,66,20,1,18,$0K,54
720,10/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Herbal Tea,Colorado,Decaf,120,140,110,$0K,161,1267,161,45,1,137,$0K,69
708,10/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Herbal Tea,Illinois,Decaf,90,150,140,$0K,123,915,179,34,1,197,$0K,46
937,10/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,0,30,30,$0K,21,480,32,5,1,24,$0K,16
720,10/1/2013 12:00:00 AM,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,30,60,30,$0K,51,503,71,46,1,-7,$0K,76
312,10/1/2013 12:00:00 AM,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,20,40,40,$0K,39,541,51,12,1,40,$0K,24
937,10/1/2013 12:00:00 AM,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,10,30,30,$0K,27,859,39,7,1,30,$0K,19
970,10/1/2013 12:00:00 AM,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,30,60,50,$0K,52,405,71,17,1,39,$0K,45
815,10/1/2013 12:00:00 AM,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,130,120,$0K,108,971,157,30,1,172,$0K,41
772,10/1/2013 12:00:00 AM,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,70,110,90,$0K,91,656,127,28,1,113,$0K,51
321,10/1/2013 12:00:00 AM,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,110,90,$0K,86,547,116,28,1,89,$0K,56
904,10/1/2013 12:00:00 AM,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,0,20,20,$0K,22,573,29,7,1,15,$0K,19
786,10/1/2013 12:00:00 AM,East,Major Market,Lemon,Herbal Tea,Florida,Decaf,30,30,20,$0K,56,385,70,21,1,24,$0K,54
339,10/1/2013 12:00:00 AM,East,Major Market,Lemon,Herbal Tea,Massachusetts,Decaf,30,30,20,$0K,54,404,66,20,1,19,$0K,53
585,10/1/2013 12:00:00 AM,East,Major Market,Lemon,Herbal Tea,New York,Decaf,140,150,70,$0K,255,1622,258,96,1,191,$1K,129
904,10/1/2013 12:00:00 AM,East,Major Market,Mint,Herbal Tea,Florida,Decaf,40,50,40,$0K,80,1055,94,24,1,71,$0K,46
631,10/1/2013 12:00:00 AM,East,Major Market,Mint,Herbal Tea,New York,Decaf,130,-50,-100,$0K,239,4360,-75,74,1,-252,$0K,95
281,10/1/2013 12:00:00 AM,South,Major Market,Decaf Irish Cream,Coffee,Texas,Decaf,40,90,80,$0K,39,541,51,12,1,39,$0K,25
432,10/1/2013 12:00:00 AM,South,Major Market,Decaf Espresso,Espresso,Texas,Decaf,40,80,80,$0K,76,580,111,21,1,116,$0K,33
325,10/1/2013 12:00:00 AM,South,Major Market,Chamomile,Herbal Tea,Texas,Decaf,30,80,70,$0K,52,405,71,17,1,39,$0K,45
430,10/1/2013 12:00:00 AM,South,Major Market,Lemon,Herbal Tea,Texas,Decaf,30,60,50,$0K,43,419,64,13,1,42,$0K,36
650,10/1/2013 12:00:00 AM,West,Major Market,Decaf Irish Cream,Coffee,California,Decaf,220,-30,-100,$0K,154,3654,-24,50,1,-174,$0K,93
415,10/1/2013 12:00:00 AM,West,Major Market,Decaf Espresso,Espresso,California,Decaf,230,320,240,$1K,257,1662,341,84,1,334,$1K,116
925,10/1/2013 12:00:00 AM,West,Major Market,Chamomile,Herbal Tea,California,Decaf,80,130,120,$0K,108,971,157,30,1,171,$0K,42
951,10/1/2013 12:00:00 AM,West,Major Market,Lemon,Herbal Tea,California,Decaf,190,220,170,$0K,239,1246,281,74,1,276,$1K,95
530,10/1/2013 12:00:00 AM,West,Major Market,Mint,Herbal Tea,California,Decaf,20,40,40,$0K,39,541,51,12,1,39,$0K,25
719,10/1/2013 12:00:00 AM,Central,Major Market,Amaretto,Coffee,Colorado,Regular,120,180,160,$0K,123,915,179,34,1,197,$0K,46
614,10/1/2013 12:00:00 AM,Central,Major Market,Amaretto,Coffee,Ohio,Regular,40,70,60,$0K,52,405,71,17,1,39,$0K,45
303,10/1/2013 12:00:00 AM,Central,Major Market,Colombian,Coffee,Colorado,Regular,30,50,50,$0K,39,541,51,12,1,40,$0K,24
815,10/1/2013 12:00:00 AM,Central,Major Market,Colombian,Coffee,Illinois,Regular,150,220,160,$0K,154,1132,213,50,1,178,$0K,93
937,10/1/2013 12:00:00 AM,Central,Major Market,Colombian,Coffee,Ohio,Regular,30,70,60,$0K,43,419,64,13,1,42,$0K,36
970,10/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Espresso,Colorado,Regular,100,180,170,$0K,76,580,111,21,1,117,$0K,32
312,10/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Espresso,Illinois,Regular,370,520,420,$1K,257,1662,341,84,1,332,$1K,117
513,10/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Espresso,Ohio,Regular,230,240,190,$0K,161,1267,161,45,1,137,$0K,69
720,10/1/2013 12:00:00 AM,Central,Major Market,Darjeeling,Tea,Colorado,Regular,30,50,30,$0K,54,404,66,20,1,19,$0K,53
815,10/1/2013 12:00:00 AM,Central,Major Market,Darjeeling,Tea,Illinois,Regular,50,80,80,$0K,76,580,111,21,1,116,$0K,33
419,10/1/2013 12:00:00 AM,Central,Major Market,Darjeeling,Tea,Ohio,Regular,50,90,60,$0K,82,788,123,27,1,96,$0K,58
970,10/1/2013 12:00:00 AM,Central,Major Market,Earl Grey,Tea,Colorado,Regular,30,50,40,$0K,54,1037,64,16,1,40,$0K,37
815,10/1/2013 12:00:00 AM,Central,Major Market,Earl Grey,Tea,Illinois,Regular,50,80,50,$0K,72,650,110,23,1,82,$0K,55
419,10/1/2013 12:00:00 AM,Central,Major Market,Earl Grey,Tea,Ohio,Regular,50,100,80,$0K,91,656,127,28,1,113,$0K,51
970,10/1/2013 12:00:00 AM,Central,Major Market,Green Tea,Tea,Colorado,Regular,50,90,80,$0K,90,572,115,29,1,110,$0K,41
954,10/1/2013 12:00:00 AM,East,Major Market,Colombian,Coffee,Florida,Regular,60,110,90,$0K,82,788,123,27,1,95,$0K,59
857,10/1/2013 12:00:00 AM,East,Major Market,Colombian,Coffee,Massachusetts,Regular,50,350,330,$0K,72,-3004,402,23,1,516,$1K,54
716,10/1/2013 12:00:00 AM,East,Major Market,Colombian,Coffee,New York,Regular,210,330,230,$1K,260,2548,390,91,1,367,$1K,143
727,10/1/2013 12:00:00 AM,East,Major Market,Caffe Mocha,Espresso,Florida,Regular,80,130,50,$0K,96,683,134,87,1,27,$0K,116
774,10/1/2013 12:00:00 AM,East,Major Market,Caffe Mocha,Espresso,Massachusetts,Regular,30,70,30,$0K,51,542,65,46,1,-16,$0K,76
914,10/1/2013 12:00:00 AM,East,Major Market,Caffe Mocha,Espresso,New York,Regular,110,-60,-170,$0K,125,3142,-56,113,1,-300,$0K,146
508,10/1/2013 12:00:00 AM,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,140,160,120,$0K,161,1267,161,45,1,137,$0K,69
212,10/1/2013 12:00:00 AM,East,Major Market,Regular Espresso,Espresso,New York,Regular,210,510,450,$1K,239,1197,526,66,1,646,$1K,91
561,10/1/2013 12:00:00 AM,East,Major Market,Darjeeling,Tea,Florida,Regular,40,60,50,$0K,38,871,56,10,1,52,$0K,21
978,10/1/2013 12:00:00 AM,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,20,50,50,$0K,27,859,39,7,1,30,$0K,19
585,10/1/2013 12:00:00 AM,East,Major Market,Darjeeling,Tea,New York,Regular,110,170,140,$0K,108,971,157,30,1,171,$0K,42
718,10/1/2013 12:00:00 AM,East,Major Market,Earl Grey,Tea,New York,Regular,130,190,160,$0K,123,915,179,34,1,199,$0K,45
772,10/1/2013 12:00:00 AM,East,Major Market,Green Tea,Tea,Florida,Regular,50,70,60,$0K,48,851,70,13,1,68,$0K,24
781,10/1/2013 12:00:00 AM,East,Major Market,Green Tea,Tea,Massachusetts,Regular,20,30,30,$0K,21,480,32,5,1,22,$0K,17
607,10/1/2013 12:00:00 AM,East,Major Market,Green Tea,Tea,New York,Regular,80,120,100,$0K,76,580,111,21,1,116,$0K,33
432,10/1/2013 12:00:00 AM,South,Major Market,Colombian,Coffee,Texas,Regular,350,420,340,$1K,239,1246,281,74,1,275,$1K,96
682,10/1/2013 12:00:00 AM,South,Major Market,Caffe Latte,Espresso,Texas,Regular,40,70,50,$0K,72,-868,110,23,1,82,$0K,55
817,10/1/2013 12:00:00 AM,South,Major Market,Caffe Mocha,Espresso,Texas,Regular,70,120,100,$0K,123,915,179,34,1,197,$0K,46
909,10/1/2013 12:00:00 AM,West,Major Market,Amaretto,Coffee,California,Regular,170,-20,-60,$0K,122,2555,-13,39,1,-110,$0K,61
818,10/1/2013 12:00:00 AM,West,Major Market,Colombian,Coffee,California,Regular,380,580,470,$1K,260,2548,390,91,1,367,$1K,143
714,10/1/2013 12:00:00 AM,West,Major Market,Caffe Latte,Espresso,California,Regular,210,220,160,$0K,239,1755,239,66,1,221,$1K,90
805,10/1/2013 12:00:00 AM,West,Major Market,Caffe Mocha,Espresso,California,Regular,110,160,50,$0K,125,898,173,113,1,40,$0K,146
831,10/1/2013 12:00:00 AM,West,Major Market,Darjeeling,Tea,California,Regular,50,90,80,$0K,123,915,179,34,1,199,$0K,45
626,10/1/2013 12:00:00 AM,West,Major Market,Earl Grey,Tea,California,Regular,30,50,50,$0K,76,580,111,21,1,117,$0K,32
510,10/1/2013 12:00:00 AM,West,Major Market,Green Tea,Tea,California,Regular,20,60,50,$0K,72,650,110,23,1,83,$0K,54
641,10/1/2013 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Coffee,Iowa,Decaf,0,10,10,$0K,10,598,13,3,1,-3,$0K,15
636,10/1/2013 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Coffee,Missouri,Decaf,50,80,70,$0K,65,1053,77,20,1,52,$0K,42
920,10/1/2013 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Coffee,Wisconsin,Decaf,80,120,100,$0K,86,547,116,28,1,91,$0K,55
563,10/1/2013 12:00:00 AM,Central,Small Market,Decaf Espresso,Espresso,Iowa,Decaf,0,60,60,$0K,0,430,43,0,1,46,$0K,12
417,10/1/2013 12:00:00 AM,Central,Small Market,Decaf Espresso,Espresso,Missouri,Decaf,30,80,80,$0K,32,833,47,8,1,42,$0K,19
262,10/1/2013 12:00:00 AM,Central,Small Market,Decaf Espresso,Espresso,Wisconsin,Decaf,20,50,50,$0K,22,573,29,7,1,15,$0K,19
319,10/1/2013 12:00:00 AM,Central,Small Market,Chamomile,Herbal Tea,Iowa,Decaf,200,280,210,$0K,257,1662,341,84,1,332,$1K,117
573,10/1/2013 12:00:00 AM,Central,Small Market,Chamomile,Herbal Tea,Missouri,Decaf,20,60,30,$0K,45,320,64,41,1,-9,$0K,70
715,10/1/2013 12:00:00 AM,Central,Small Market,Chamomile,Herbal Tea,Wisconsin,Decaf,40,80,80,$0K,60,329,99,18,1,85,$0K,42
515,10/1/2013 12:00:00 AM,Central,Small Market,Lemon,Herbal Tea,Iowa,Decaf,90,150,130,$0K,122,789,176,39,1,169,$0K,62
417,10/1/2013 12:00:00 AM,Central,Small Market,Lemon,Herbal Tea,Missouri,Decaf,60,20,10,$0K,86,1698,23,26,1,-39,$0K,49
262,10/1/2013 12:00:00 AM,Central,Small Market,Lemon,Herbal Tea,Wisconsin,Decaf,30,60,60,$0K,48,851,70,13,1,67,$0K,25
203,10/1/2013 12:00:00 AM,East,Small Market,Decaf Espresso,Espresso,Connecticut,Decaf,30,60,50,$0K,47,375,64,15,1,31,$0K,43
203,10/1/2013 12:00:00 AM,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,40,50,30,$0K,79,593,98,30,1,50,$0K,64
603,10/1/2013 12:00:00 AM,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,10,30,20,$0K,34,240,43,12,1,-4,$0K,46
203,10/1/2013 12:00:00 AM,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,30,50,50,$0K,65,1053,77,20,1,52,$0K,42
985,10/1/2013 12:00:00 AM,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,70,90,80,$0K,48,851,70,13,1,67,$0K,25
505,10/1/2013 12:00:00 AM,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,110,40,10,$0K,86,1698,23,26,1,-39,$0K,49
405,10/1/2013 12:00:00 AM,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,60,60,$0K,27,859,39,7,1,31,$0K,18
318,10/1/2013 12:00:00 AM,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,20,40,40,$0K,46,449,67,14,1,45,$0K,37
505,10/1/2013 12:00:00 AM,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,20,30,20,$0K,39,244,53,12,1,21,$0K,39
405,10/1/2013 12:00:00 AM,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,50,80,60,$0K,82,788,123,27,1,96,$0K,58
318,10/1/2013 12:00:00 AM,South,Small Market,Chamomile,Herbal Tea,Louisiana,Decaf,80,130,110,$0K,103,564,133,33,1,129,$0K,46
505,10/1/2013 12:00:00 AM,South,Small Market,Chamomile,Herbal Tea,New Mexico,Decaf,10,30,30,$0K,21,846,31,5,1,21,$0K,17
580,10/1/2013 12:00:00 AM,South,Small Market,Chamomile,Herbal Tea,Oklahoma,Decaf,40,70,50,$0K,56,385,70,21,1,24,$0K,54
225,10/1/2013 12:00:00 AM,South,Small Market,Lemon,Herbal Tea,Louisiana,Decaf,60,90,60,$0K,79,593,98,30,1,50,$0K,64
505,10/1/2013 12:00:00 AM,South,Small Market,Lemon,Herbal Tea,New Mexico,Decaf,10,40,30,$0K,31,1000,37,9,1,9,$0K,31
918,10/1/2013 12:00:00 AM,South,Small Market,Lemon,Herbal Tea,Oklahoma,Decaf,80,120,40,$0K,96,683,134,87,1,25,$0K,117
775,10/1/2013 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Nevada,Decaf,30,60,50,$0K,31,1000,37,9,1,10,$0K,30
971,10/1/2013 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Oregon,Decaf,50,100,80,$0K,43,419,64,13,1,43,$0K,35
435,10/1/2013 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Utah,Decaf,100,160,120,$0K,79,593,98,30,1,50,$0K,64
206,10/1/2013 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Washington,Decaf,140,190,100,$0K,96,683,134,87,1,25,$0K,117
775,10/1/2013 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Nevada,Decaf,10,30,30,$0K,23,800,35,6,1,25,$0K,18
503,10/1/2013 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Oregon,Decaf,140,150,110,$0K,161,1267,161,45,1,135,$0K,70
435,10/1/2013 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Utah,Decaf,20,60,60,$0K,40,881,59,11,1,55,$0K,22
360,10/1/2013 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Washington,Decaf,60,90,80,$0K,80,1055,94,24,1,71,$0K,46
702,10/1/2013 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Nevada,Decaf,90,150,60,$0K,125,898,173,113,1,39,$0K,147
971,10/1/2013 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Oregon,Decaf,10,30,30,$0K,25,820,36,7,1,25,$0K,19
801,10/1/2013 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Utah,Decaf,30,60,60,$0K,49,310,71,15,1,49,$0K,38
360,10/1/2013 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Washington,Decaf,90,160,130,$0K,125,1119,188,41,1,171,$0K,73
775,10/1/2013 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Nevada,Decaf,120,170,120,$0K,154,1132,213,50,1,178,$0K,93
541,10/1/2013 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Oregon,Decaf,60,100,90,$0K,90,572,115,29,1,108,$0K,42
435,10/1/2013 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Utah,Decaf,20,70,60,$0K,45,447,69,14,1,34,$0K,46
509,10/1/2013 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Washington,Decaf,30,60,60,$0K,48,829,71,13,1,70,$0K,24
775,10/1/2013 12:00:00 AM,West,Small Market,Mint,Herbal Tea,Nevada,Decaf,90,150,130,$0K,122,789,176,39,1,169,$0K,62
435,10/1/2013 12:00:00 AM,West,Small Market,Mint,Herbal Tea,Utah,Decaf,60,20,0,$0K,86,1698,23,26,1,-40,$0K,50
515,10/1/2013 12:00:00 AM,Central,Small Market,Amaretto,Coffee,Iowa,Regular,10,30,30,$0K,21,846,31,5,1,22,$0K,16
414,10/1/2013 12:00:00 AM,Central,Small Market,Amaretto,Coffee,Wisconsin,Regular,40,80,50,$0K,56,385,70,21,1,22,$0K,55
515,10/1/2013 12:00:00 AM,Central,Small Market,Colombian,Coffee,Iowa,Regular,20,40,30,$0K,31,1000,37,9,1,10,$0K,30
573,10/1/2013 12:00:00 AM,Central,Small Market,Colombian,Coffee,Missouri,Regular,70,100,70,$0K,79,593,98,30,1,52,$0K,63
414,10/1/2013 12:00:00 AM,Central,Small Market,Colombian,Coffee,Wisconsin,Regular,90,140,60,$0K,96,683,134,87,1,27,$0K,116
641,10/1/2013 12:00:00 AM,Central,Small Market,Caffe Mocha,Espresso,Iowa,Regular,20,50,50,$0K,23,800,35,6,1,27,$0K,17
573,10/1/2013 12:00:00 AM,Central,Small Market,Caffe Mocha,Espresso,Missouri,Regular,50,90,90,$0K,40,881,59,11,1,53,$0K,23
262,10/1/2013 12:00:00 AM,Central,Small Market,Caffe Mocha,Espresso,Wisconsin,Regular,110,140,120,$0K,80,1055,94,24,1,71,$0K,46
515,10/1/2013 12:00:00 AM,Central,Small Market,Darjeeling,Tea,Iowa,Regular,170,170,110,$0K,239,1755,239,66,1,221,$1K,90
314,10/1/2013 12:00:00 AM,Central,Small Market,Darjeeling,Tea,Missouri,Regular,20,40,30,$0K,39,244,53,12,1,19,$0K,40
262,10/1/2013 12:00:00 AM,Central,Small Market,Darjeeling,Tea,Wisconsin,Regular,20,50,40,$0K,46,449,67,14,1,45,$0K,37
515,10/1/2013 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Iowa,Regular,170,230,130,$0K,255,1756,312,96,1,272,$1K,129
573,10/1/2013 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Missouri,Regular,10,20,0,$0K,25,209,31,9,1,-16,$0K,42
262,10/1/2013 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Wisconsin,Regular,40,50,0,$0K,60,606,84,54,1,0,$0K,84
314,10/1/2013 12:00:00 AM,Central,Small Market,Green Tea,Tea,Missouri,Regular,10,30,10,$0K,34,240,43,12,1,-4,$0K,46
603,10/1/2013 12:00:00 AM,East,Small Market,Amaretto,Coffee,New Hampshire,Regular,30,60,60,$0K,49,310,71,15,1,49,$0K,38
203,10/1/2013 12:00:00 AM,East,Small Market,Colombian,Coffee,Connecticut,Regular,100,160,130,$0K,125,1119,188,41,1,171,$0K,73
